RefSeq_Accession	Gene_Name	Expression_Level_(rpkM)	Read_Count	Feature_Length	Total_Mapped_Reads
NM_152346	SLC43A2	6.96611719606	75.0	1710	6296140.0
NM_032306	ALKBH7	34.1025953544	143.0	666	6296140.0
NM_032309	CHCHD5	97.7766719952	205.0	333	6296140.0
NM_152349	KRT222P	0.0	0.0	888	6296140.0
NM_182314	ENOX2	3.11936115359	36.0	1833	6296140.0
NM_003571	BFSP2	0.0	0.0	1248	6296140.0
NM_005778	RBM5	51.4502391142	793.0	2448	6296140.0
NM_005779	LHFPL2	17.8016235071	77.0	687	6296140.0
NM_001102657	ZNF836	0.169506373607	3.0	2811	6296140.0
NM_014361	CNTN5	0.192343290427	4.0	3303	6296140.0
NM_001037671	C12orf74	0.0	0.0	573	6296140.0
NM_001159279	ZNF716	0.0	0.0	1488	6296140.0
NM_033655	CNTNAP3	0.739305533298	18.0	3867	6296140.0
NM_033656	BRWD1	2.54217246045	109.0	6810	6296140.0
NM_033657	DAP3	157.235216711	1185.0	1197	6296140.0
NM_015891	CDC40	37.4248641085	410.0	1740	6296140.0
NM_000747	CHRNB1	0.421852515459	4.0	1506	6296140.0
NM_014360	NKX2-8	0.0	0.0	720	6296140.0
NM_022437	ABCG8	0.0	0.0	2022	6296140.0
NM_001025202	STAG3L2	0.0	0.0	405	6296140.0
NM_032270	LRRC8C	18.1742878488	276.0	2412	6296140.0
NM_207430	C11orf88	0.0	0.0	591	6296140.0
NM_018389	SLC35C1	6.81725222584	47.0	1095	6296140.0
NM_018388	MBNL3	18.1943207442	122.0	1065	6296140.0
NM_053017	ART5	0.0	0.0	876	6296140.0
NM_144650	ADHFE1	0.113124980107	1.0	1404	6296140.0
NM_003577	UTF1	0.0	0.0	1026	6296140.0
NM_018381	C19orf66	0.181309899624	1.0	876	6296140.0
NM_018380	DDX28	17.2234350489	176.0	1623	6296140.0
NM_018383	WDR33	15.3244157794	387.0	4011	6296140.0
NM_018385	LSG1	61.6189535042	767.0	1977	6296140.0
NM_018384	GIMAP5	0.0	0.0	924	6296140.0
NM_018387	STRBP	41.2998627226	525.0	2019	6296140.0
NM_133326	ATP6V1G3	0.0	0.0	180	6296140.0
NM_020949	SLC7A14	0.0	0.0	2316	6296140.0
NM_020944	GBA2	3.53710605903	62.0	2784	6296140.0
NM_020945	WDFY4	0.0	0.0	9555	6296140.0
NM_020946	DENND1A	7.39098137356	141.0	3030	6296140.0
NM_020947	KIAA1609	20.1575347485	174.0	1371	6296140.0
NM_020940	FAM160B1	21.6331587284	313.0	2298	6296140.0
NM_001040001	MLLT4	3.31792175987	115.0	5505	6296140.0
NM_002410	MGAT5	11.9156279585	167.0	2226	6296140.0
NM_001100876	PHYHD1	0.362619799247	2.0	876	6296140.0
NM_019111	HLA-DRA	0.0	0.0	765	6296140.0
NM_001607	ACAA1	31.391782715	252.0	1275	6296140.0
NM_014695	CCDC144A	0.0	0.0	4284	6296140.0
NM_001004441	ANKRD34B	0.0	0.0	1545	6296140.0
NM_001004440	FAM19A3	0.0	0.0	510	6296140.0
NM_016122	CCDC41	5.27916573833	70.0	2106	6296140.0
NM_016121	KCTD3	38.1497359384	588.0	2448	6296140.0
NM_016127	TMEM66	126.75055124	814.0	1020	6296140.0
NM_016126	HSPB11	150.064577059	411.0	435	6296140.0
NM_016125	RNFT1	8.01423024207	66.0	1308	6296140.0
NM_016124	RHD	0.0	0.0	1254	6296140.0
NM_001033553	CYTSB	14.9070998108	301.0	3207	6296140.0
NM_001005243	OR9K2	0.0	0.0	1008	6296140.0
NM_001005240	OR4F17	0.0	0.0	918	6296140.0
NM_001005241	OR4N4	0.0	0.0	951	6296140.0
NM_001005245	OR5M11	0.0	0.0	918	6296140.0
NM_001245	SIGLEC6	0.0	0.0	1362	6296140.0
NM_001077482	NR1I3	0.0	0.0	1074	6296140.0
NM_001177	ARL1	143.410153353	493.0	546	6296140.0
NM_000613	HPX	0.0	0.0	1389	6296140.0
NM_001101357	LOC347475	0.0	0.0	978	6296140.0
NM_183040	DTNBP1	20.5500457284	118.0	912	6296140.0
NM_001134779	IPO11	35.8508204673	688.0	3048	6296140.0
NM_138374	ZNF845	1.09047354665	20.0	2913	6296140.0
NM_183047	ZMYND8	4.4972174598	101.0	3567	6296140.0
NM_138376	TTC5	19.4482618861	162.0	1323	6296140.0
NM_001134775	KLC2	29.063132931	342.0	1869	6296140.0
NM_138378	FDXACB1	1.60945171698	19.0	1875	6296140.0
NM_152556	C7orf60	1.95600335062	15.0	1218	6296140.0
NM_004596	SNRPA	78.1977424327	418.0	849	6296140.0
NM_003952	RPS6KB2	10.084283941	92.0	1449	6296140.0
NM_001251	CD68	20.7295949463	139.0	1065	6296140.0
NM_004599	SREBF2	18.1265445357	391.0	3426	6296140.0
NM_001701	BAAT	0.0	0.0	1257	6296140.0
NM_001252	CD70	29.473139147	108.0	582	6296140.0
NM_001707	BCL7B	57.6368987315	221.0	609	6296140.0
NM_001254	CDC6	135.800791627	1439.0	1683	6296140.0
NM_001257	CDH13	56.5757988747	763.0	2142	6296140.0
NM_054104	OR6C3	0.0	0.0	936	6296140.0
NM_001018072	BTBD11	0.0	0.0	3315	6296140.0
NM_001018071	FRMPD2	0.0	0.0	3930	6296140.0
NM_054108	HRASLS5	0.0	0.0	840	6296140.0
NM_207392	KRTDAP	0.0	0.0	300	6296140.0
NM_002355	M6PR	357.647473079	1878.0	834	6296140.0
NM_000073	CD3G	0.0	0.0	549	6296140.0
NM_133497	KCNV2	0.0	0.0	1638	6296140.0
NM_000071	CBS	56.2993515128	587.0	1656	6296140.0
NM_181573	RFC4	54.542401123	375.0	1092	6296140.0
NM_000077	CDKN2A	522.006213938	1548.0	471	6296140.0
NM_000074	CD40LG	0.0	0.0	786	6296140.0
NM_000075	CDK4	368.507599672	2116.0	912	6296140.0
NM_152551	SNRNP48	43.2882717995	278.0	1020	6296140.0
NM_000078	CETP	0.0	0.0	1482	6296140.0
NM_197941	ADAMTS6	1.23122071372	26.0	3354	6296140.0
NM_001137601	ZBTB42	0.0	0.0	1269	6296140.0
NM_006152	LRMP	0.0	0.0	1500	6296140.0
NM_016388	TRAT1	0.0	0.0	561	6296140.0
NM_024015	HOXB4	1.68071399016	8.0	756	6296140.0
NM_021160	BAT5	5.96668499727	63.0	1677	6296140.0
NM_021163	RBAK	8.58927121685	116.0	2145	6296140.0
NM_021165	FAM5B	0.0	0.0	2352	6296140.0
NM_020160	MEIS3	0.0	0.0	1266	6296140.0
NM_021167	GATAD1	19.4122465864	99.0	810	6296140.0
NM_001098616	C1orf43	117.974211538	566.0	762	6296140.0
NM_021168	RAB40C	6.3831371754	34.0	846	6296140.0
NM_001102651	ZNF554	0.687564814157	7.0	1617	6296140.0
NM_001389	DSCAM	0.0	0.0	6039	6296140.0
NM_014400	LYPD3	0.0	0.0	1041	6296140.0
NM_001141972	ATPBD4	14.6708106731	46.0	498	6296140.0
NM_000169	GLA	168.554115709	1369.0	1290	6296140.0
NM_001005	RPS3	1850.60042252	8529.0	732	6296140.0
NM_001080141	CT47A6	0.0	0.0	867	6296140.0
NM_000617	SLC11A2	13.753743133	146.0	1686	6296140.0
NM_000614	CNTF	0.0	0.0	603	6296140.0
NM_000612	IGF2	0.0	0.0	543	6296140.0
NM_002415	MIF	2667.2061689	5844.0	348	6296140.0
NM_000610	CD44	717.110667974	10064.0	2229	6296140.0
NM_006150	PRICKLE3	2.8362048584	33.0	1848	6296140.0
NM_017655	GIPC2	0.335079055	2.0	948	6296140.0
NM_001015070	KIR3DP1	0.16091942459	1.0	987	6296140.0
NM_000619	IFNG	0.0	0.0	501	6296140.0
NM_017652	ZNF586	6.30580534274	48.0	1209	6296140.0
NM_017653	DYM	15.013542136	190.0	2010	6296140.0
NM_017650	PPP1R9A	0.722599963923	15.0	3297	6296140.0
NM_017654	SAMD9	13.7184315499	412.0	4770	6296140.0
NM_001142777	HSD3B7	7.79356461935	29.0	591	6296140.0
NM_004776	B4GALT5	46.1375433006	339.0	1167	6296140.0
NM_017659	QPCTL	22.1169673901	160.0	1149	6296140.0
NM_017658	KLHL28	6.4789761334	70.0	1716	6296140.0
NM_001042762	FIGNL1	22.039762791	281.0	2025	6296140.0
NM_016252	BIRC6	12.6525795988	1161.0	14574	6296140.0
NM_015899	PLEKHA9	0.270114748419	2.0	1176	6296140.0
NM_014406	CCT8L2	0.0	0.0	1674	6296140.0
NM_019839	LTB4R2	0.0	0.0	1170	6296140.0
NM_001025930	TTLL3	0.0	0.0	2319	6296140.0
NM_001083613	TMEM219	8.56745699964	39.0	723	6296140.0
NM_001085384	ZNF154	0.0	0.0	1314	6296140.0
NM_001083614	EARS2	39.60583273	392.0	1572	6296140.0
NM_001083619	GRIA2	0.0	0.0	2652	6296140.0
NM_001143757	LRRC27	1.29614383987	13.0	1593	6296140.0
NM_175834	KRT79	0.0	0.0	1608	6296140.0
NM_006156	NEDD8	849.016771432	1315.0	246	6296140.0
NM_175839	SMOX	2.38050767491	25.0	1668	6296140.0
NM_001135774	SYN3	0.0	0.0	1740	6296140.0
NM_003257	TJP1	21.6128864224	714.0	5247	6296140.0
NM_003256	TIMP4	4.23539925521	18.0	675	6296140.0
NM_003255	TIMP2	432.164041651	1804.0	663	6296140.0
NM_003254	TIMP1	171.808563537	675.0	624	6296140.0
NM_003253	TIAM1	0.0	0.0	4776	6296140.0
NM_203412	UBL4B	0.0	0.0	525	6296140.0
NM_003251	THRSP	0.0	0.0	441	6296140.0
NM_003250	THRA	4.42085971139	41.0	1473	6296140.0
NM_001042422	SLC16A3	208.020816424	1831.0	1398	6296140.0
NM_003259	ICAM5	1.48811325183	26.0	2775	6296140.0
NM_003258	TK1	221.682599315	984.0	705	6296140.0
NM_004914	RAB36	1.10957315817	7.0	1002	6296140.0
NM_004917	KLK4	0.0	0.0	765	6296140.0
NM_004911	PDIA4	160.712421429	1961.0	1938	6296140.0
NM_004910	PITPNM1	1.70096355631	40.0	3735	6296140.0
NM_004913	C16orf7	0.0	0.0	1896	6296140.0
NM_182706	SCRIB	18.9902412258	594.0	4968	6296140.0
NM_198531	ATP9B	1.66021747809	36.0	3444	6296140.0
NM_003635	NDST2	1.25768360237	21.0	2652	6296140.0
NM_032888	COL27A1	0.0	0.0	5583	6296140.0
NM_198532	C19orf35	0.0	0.0	1422	6296140.0
NM_198535	ZNF699	5.68123150484	69.0	1929	6296140.0
NM_198534	C19orf45	0.0	0.0	1518	6296140.0
NM_198289	CIDEA	0.0	0.0	762	6296140.0
NM_198536	TMEM205	19.505128149	70.0	570	6296140.0
NM_198539	ZNF568	0.0	0.0	1935	6296140.0
NM_198538	SBSN	0.0	0.0	744	6296140.0
NM_032880	IGSF21	0.0	0.0	1404	6296140.0
NM_181686	KRTAP12-1	0.0	0.0	291	6296140.0
NM_198282	TMEM173	5.57289375685	40.0	1140	6296140.0
NM_198281	GPRIN3	0.0	0.0	2331	6296140.0
NM_032885	ATG4D	3.67810987952	33.0	1425	6296140.0
NM_006540	NCOA2	6.43260296439	178.0	4395	6296140.0
NM_006519	DYNLT1	141.644382987	305.0	342	6296140.0
NM_145659	IL27	0.0	0.0	732	6296140.0
NM_006049	SNAPC5	112.302252979	210.0	297	6296140.0
NM_139158	PFTK2	0.0	0.0	1155	6296140.0
NM_139159	DPP9	17.9636894503	303.0	2679	6296140.0
NM_003033	ST3GAL1	18.3202753708	118.0	1023	6296140.0
NM_006512	SAA4	0.0	0.0	393	6296140.0
NM_006511	RSC1A1	0.0	0.0	1854	6296140.0
NM_006510	TRIM27	26.0592415264	253.0	1542	6296140.0
NM_006517	SLC16A2	1.7245110974	20.0	1842	6296140.0
NM_145657	GSX1	0.0	0.0	795	6296140.0
NM_006515	SETMAR	2.78237907276	36.0	2055	6296140.0
NM_006042	HS3ST3A1	0.0	0.0	1221	6296140.0
NM_001127208	TET2	3.03963376403	115.0	6009	6296140.0
NM_018915	PCDHGA2	0.0	0.0	2799	6296140.0
NM_001127200	GAGE2E	0.0	0.0	354	6296140.0
NM_001127202	PCID2	116.870548198	883.0	1200	6296140.0
NM_015160	PMPCA	146.447383943	1455.0	1578	6296140.0
NM_001017526	ARHGAP8	0.0	0.0	1395	6296140.0
NM_015161	ARL6IP1	400.961510373	1545.0	612	6296140.0
NM_032336	GINS4	122.665860126	519.0	672	6296140.0
NM_001006658	CR2	0.0	0.0	3279	6296140.0
NM_001123041	CCR2	0.0	0.0	1125	6296140.0
NM_001123040	C3orf71	0.545798873093	3.0	873	6296140.0
NM_012229	NT5C2	31.4640425098	334.0	1686	6296140.0
NM_024829	PLBD1	4.87376719349	51.0	1662	6296140.0
NM_024828	C9orf82	35.5387437505	243.0	1086	6296140.0
NM_000420	KEL	0.0	0.0	2199	6296140.0
NM_024821	CCDC134	27.8523537978	121.0	690	6296140.0
NM_024827	HDAC11	0.608534375748	4.0	1044	6296140.0
NM_024825	PODNL1	1.13521909862	11.0	1539	6296140.0
NM_024824	ZC3H14	74.5648647711	1038.0	2211	6296140.0
NM_014553	TFCP2L1	0.0	0.0	1440	6296140.0
NM_001037808	EIF3C	0.0	0.0	2745	6296140.0
NM_152786	C9orf43	0.114594135693	1.0	1386	6296140.0
NM_014964	EPN2	11.2152316727	136.0	1926	6296140.0
NM_001037804	DEFB130	0.0	0.0	240	6296140.0
NM_001037806	KIAA1602	2.93463993338	74.0	4005	6296140.0
NM_033305	VPS13A	2.95143963847	177.0	9525	6296140.0
NM_213609	FAM19A1	0.0	0.0	402	6296140.0
NM_080817	GPR82	0.0	0.0	1011	6296140.0
NM_018214	LRRC1	3.73118505816	37.0	1575	6296140.0
NM_213608	C2orf66	0.0	0.0	354	6296140.0
NM_005017	PCYT1A	63.0130731583	438.0	1104	6296140.0
NM_015351	TTC9	0.0	0.0	669	6296140.0
NM_015455	CNOT6	19.8297142549	209.0	1674	6296140.0
NM_001005328	OR2A7	0.0	0.0	933	6296140.0
NM_001098507	ZNF207	164.923880089	1542.0	1485	6296140.0
NM_001098506	CEACAM21	0.0	0.0	882	6296140.0
NM_013388	PREB	20.7716949119	164.0	1254	6296140.0
NM_013389	NPC1L1	0.0	0.0	4080	6296140.0
NM_147156	SGMS1	21.8675505024	171.0	1242	6296140.0
NM_013385	CYTH4	0.0	0.0	1185	6296140.0
NM_013386	SLC25A24	153.511071331	1386.0	1434	6296140.0
NM_001039523	CHRNA1	0.0	0.0	1449	6296140.0
NM_001380	DOCK1	13.3349253078	470.0	5598	6296140.0
NM_013381	TRHDE	0.826419366869	16.0	3075	6296140.0
NM_013382	POMT2	5.42819145557	77.0	2253	6296140.0
NM_001005325	OR6M1	0.0	0.0	942	6296140.0
NM_032236	USP48	41.1377461443	805.0	3108	6296140.0
NM_001005324	OR10V1	0.0	0.0	930	6296140.0
NM_018649	H2AFY2	0.0	0.0	1119	6296140.0
NM_213601	TMED8	24.3600417286	150.0	978	6296140.0
NM_018172	FAM86C	6.69754400296	21.0	498	6296140.0
NM_018170	RPRD1A	54.6339440667	323.0	939	6296140.0
NM_001005326	OR4F6	0.0	0.0	939	6296140.0
NM_018176	LGI2	0.0	0.0	1638	6296140.0
NM_018177	N4BP2	1.01640016006	34.0	5313	6296140.0
NM_018174	MAP1S	10.8881726136	218.0	3180	6296140.0
NM_005013	NUCB2	32.9475832798	262.0	1263	6296140.0
NM_016824	ADD3	9.65994526028	129.0	2121	6296140.0
NM_001043229	METTL12	0.439356769212	2.0	723	6296140.0
NM_213606	SLC16A12	0.0	0.0	1461	6296140.0
NM_002348	LY9	0.0	0.0	1968	6296140.0
NM_002349	LY75	0.092180773111	3.0	5169	6296140.0
NM_002618	PEX13	20.4431399694	156.0	1212	6296140.0
NM_005011	NRF1	21.2190141258	202.0	1512	6296140.0
NM_004631	LRP8	20.9243661337	381.0	2892	6296140.0
NM_201999	ELF2	18.648128164	205.0	1746	6296140.0
NM_002342	LTBR	103.699282223	854.0	1308	6296140.0
NM_002343	LTF	0.0	0.0	2133	6296140.0
NM_002616	PER1	3.28071204896	80.0	3873	6296140.0
NM_213604	ADAMTSL5	2.01899328903	18.0	1416	6296140.0
NM_002610	PDK1	10.418888328	86.0	1311	6296140.0
NM_002611	PDK2	4.02259120439	31.0	1224	6296140.0
NM_002344	LTK	0.0	0.0	2595	6296140.0
NM_002345	LUM	30.6098176261	196.0	1017	6296140.0
NM_178457	ZNF831	0.0	0.0	5034	6296140.0
NM_018440	PAG1	0.489076126467	4.0	1299	6296140.0
NM_024531	GPR172A	42.1403233071	355.0	1338	6296140.0
NM_024533	CHST5	0.0	0.0	1236	6296140.0
NM_024532	SPAG16	9.04713448501	108.0	1896	6296140.0
NM_024535	CORO7	5.31711839544	93.0	2778	6296140.0
NM_024537	CARS2	27.6425393868	295.0	1695	6296140.0
NM_024536	CHPF	7.30005992762	107.0	2328	6296140.0
NM_005963	MYH1	0.0	0.0	5820	6296140.0
NM_005961	MUC6	0.0	0.0	7320	6296140.0
NM_005014	OMD	0.0	0.0	1266	6296140.0
NM_005967	NAB2	4.42864941134	44.0	1578	6296140.0
NM_001130929	PL-5283	189.710591639	172.0	144	6296140.0
NM_005964	MYH10	8.9174756701	333.0	5931	6296140.0
NM_015450	POT1	12.5894741641	151.0	1905	6296140.0
NM_032461	SPANXB1	0.0	0.0	312	6296140.0
NM_005969	NAP1L4	277.948076123	1974.0	1128	6296140.0
NM_005968	HNRNPM	470.905710625	6502.0	2193	6296140.0
NM_032464	LAT2	0.216977420861	1.0	732	6296140.0
NM_001130921	RABL2B	1.84147793705	8.0	690	6296140.0
NM_007000	UPK1A	0.0	0.0	777	6296140.0
NM_018717	MAML3	0.513099028714	11.0	3405	6296140.0
NM_018714	COG1	16.3522677667	303.0	2943	6296140.0
NM_018715	RCC2	154.57587626	1527.0	1569	6296140.0
NM_018712	ELMOD1	0.0	0.0	1005	6296140.0
NM_018713	SLC30A10	0.0	0.0	1458	6296140.0
NM_018710	TMEM55A	9.43935880521	46.0	774	6296140.0
NM_018711	SVOP	0.0	0.0	915	6296140.0
NM_033224	PURB	39.0725730013	231.0	939	6296140.0
NM_001077685	AGAP7	0.0	0.0	1992	6296140.0
NM_033226	ABCC12	0.0	0.0	4080	6296140.0
NM_018718	TSGA14	26.0465729598	184.0	1122	6296140.0
NM_033222	PSIP1	115.257098376	1156.0	1593	6296140.0
NM_001015001	CKMT1A	0.0	0.0	1254	6296140.0
NM_176812	CHMP4B	114.355779891	486.0	675	6296140.0
NM_006547	IGF2BP3	48.9261638101	536.0	1740	6296140.0
NM_144982	ZFC3H1	3.3255333348	125.0	5970	6296140.0
NM_003604	IRS4	0.0	0.0	3774	6296140.0
NM_177439	FTSJ1	109.920232195	681.0	984	6296140.0
NM_001003652	SMAD2	57.8068648347	511.0	1404	6296140.0
NM_176811	NLRP8	0.0	0.0	3147	6296140.0
NM_152740	HIBADH	98.1871118139	625.0	1011	6296140.0
NM_007136	ZNF80	0.0	0.0	822	6296140.0
NM_001163735	MYO19	9.81426191989	180.0	2913	6296140.0
NM_000426	LAMA2	0.0678097863465	4.0	9369	6296140.0
NM_001003927	EVI2A	2.23987460612	11.0	780	6296140.0
NM_006548	IGF2BP2	0.705899875868	8.0	1800	6296140.0
NM_021951	DMRT1	0.0	0.0	1122	6296140.0
NM_021952	ELAVL4	0.0	0.0	1143	6296140.0
NM_021954	GJA3	0.0	0.0	1308	6296140.0
NM_021955	GNGT1	0.705899875868	1.0	225	6296140.0
NM_018414	ST6GALNAC1	0.0	0.0	1803	6296140.0
NM_032796	SYAP1	103.335343018	689.0	1059	6296140.0
NM_032797	AIFM2	94.9850568263	671.0	1122	6296140.0
NM_002121	HLA-DPB1	0.0	0.0	777	6296140.0
NM_032795	RPUSD4	35.4350532926	253.0	1134	6296140.0
NM_032792	ZBTB45	4.13613208516	40.0	1536	6296140.0
NM_032790	ORAI1	14.106387322	81.0	912	6296140.0
NM_203411	TMEM88	0.0	0.0	480	6296140.0
NM_005683	GPR55	0.0	0.0	960	6296140.0
NM_001034841	ITPRIPL2	9.48223713852	96.0	1608	6296140.0
NM_213605	ZNF517	0.536942096248	5.0	1479	6296140.0
NM_006549	CAMKK2	10.6963605978	119.0	1767	6296140.0
NM_001115152	CD300LD	0.0	0.0	585	6296140.0
NM_001039948	SGSM1	0.0	0.0	3447	6296140.0
NM_000290	PGAM2	0.0	0.0	762	6296140.0
NM_014815	MED24	25.6156091319	479.0	2970	6296140.0
NM_014814	PSMD6	226.566710158	1669.0	1170	6296140.0
NM_001030055	ARHGAP5	6.02339714438	171.0	4509	6296140.0
NM_014811	KIAA0649	1.48764023427	34.0	3630	6296140.0
NM_014810	CEP350	2.24131134416	132.0	9354	6296140.0
NM_014813	LRIG2	3.8738407822	78.0	3198	6296140.0
NM_014812	CEP170	12.4590214684	373.0	4755	6296140.0
NM_005347	HSPA5	781.124015311	9664.0	1965	6296140.0
NM_005346	HSPA1B	24.4096218758	296.0	1926	6296140.0
NM_005345	HSPA1A	18.1422865293	220.0	1926	6296140.0
NM_001005471	OR2T6	0.0	0.0	927	6296140.0
NM_005342	HMGB3	20.2814516574	77.0	603	6296140.0
NM_001005473	PLCXD3	1.47975905655	9.0	966	6296140.0
NM_005340	HINT1	572.36251746	1373.0	381	6296140.0
NM_001042683	SHPRH	5.67689029319	181.0	5064	6296140.0
NM_001112726	KIAA0284	2.31517001088	68.0	4665	6296140.0
NM_001112724	STK32A	0.0	0.0	1191	6296140.0
NM_001099294	KIAA1644	17.7357343812	67.0	600	6296140.0
NM_012419	RGS17	6.2728069538	25.0	633	6296140.0
NM_001004308	ZCCHC16	0.0	0.0	933	6296140.0
NM_001004309	ZNF774	2.73463278358	25.0	1452	6296140.0
NM_001099293	KIF4B	3.3008678406	77.0	3705	6296140.0
NM_012413	QPCT	0.0	0.0	1086	6296140.0
NM_012144	DNAI1	0.0	0.0	2100	6296140.0
NM_001004306	CCDC144NL	0.0	0.0	666	6296140.0
NM_014153	ZC3H7A	29.8482354919	548.0	2916	6296140.0
NM_012141	INTS6	9.00260821419	151.0	2664	6296140.0
NM_012416	RANBP6	31.832510225	665.0	3318	6296140.0
NM_012415	RAD54B	11.3904809827	196.0	2733	6296140.0
NM_012414	RAB3GAP2	24.6102826163	648.0	4182	6296140.0
NM_001846	COL4A2	55.9713080208	1811.0	5139	6296140.0
NM_001017420	ESCO2	17.7647560123	202.0	1806	6296140.0
NM_001114093	LSM14A	50.660486781	444.0	1392	6296140.0
NM_182508	C13orf30	0.0	0.0	420	6296140.0
NM_020369	FSCN3	0.0	0.0	1497	6296140.0
NM_182503	ADAT2	28.6771824571	104.0	576	6296140.0
NM_182502	TMPRSS11B	0.0	0.0	1251	6296140.0
NM_182501	MTERFD2	17.6012992608	127.0	1146	6296140.0
NM_182500	C2orf50	0.0	0.0	489	6296140.0
NM_182506	MAGEB10	0.0	0.0	1044	6296140.0
NM_182505	C9orf85	23.790612905	71.0	474	6296140.0
NM_182504	WBSCR28	0.0	0.0	798	6296140.0
NM_206907	PRKAA1	199.708282273	2169.0	1725	6296140.0
NM_058169	LOH12CR1	10.2122570874	38.0	591	6296140.0
NM_005860	FSTL3	46.1241396163	230.0	792	6296140.0
NM_058165	MOGAT1	0.0	0.0	1008	6296140.0
NM_058164	OLFM2	0.0	0.0	1365	6296140.0
NM_005861	STUB1	91.6044411282	526.0	912	6296140.0
NM_058163	TSR2	104.506270685	379.0	576	6296140.0
NM_000773	CYP2E1	0.0	0.0	1482	6296140.0
NM_000100	CSTB	326.211306272	610.0	297	6296140.0
NM_032975	DTNA	0.770633052257	10.0	2061	6296140.0
NM_001068	TOP2B	33.0319362382	1012.0	4866	6296140.0
NM_001069	TUBB2A	9.97123143042	84.0	1338	6296140.0
NM_004768	SFRS11	84.2713460056	772.0	1455	6296140.0
NM_015206	KIAA1024	0.115468900087	2.0	2751	6296140.0
NM_004766	COPB2	92.6347659593	1587.0	2721	6296140.0
NM_004767	GPR37L1	0.0	0.0	1446	6296140.0
NM_173502	PRSS36	0.0	0.0	2568	6296140.0
NM_004765	BCL7C	24.7712571119	102.0	654	6296140.0
NM_001066	TNFRSF1B	0.0	0.0	1386	6296140.0
NM_004763	ITGB1BP1	72.9605468714	277.0	603	6296140.0
NM_004760	STK17A	106.777987247	837.0	1245	6296140.0
NM_001065	TNFRSF1A	51.7814711574	446.0	1368	6296140.0
NM_015204	THSD7A	0.0638630768276	2.0	4974	6296140.0
NM_018448	CAND1	107.949351448	2510.0	3693	6296140.0
NM_152336	AGBL1	0.0992361587443	2.0	3201	6296140.0
NM_002676	PMM1	51.3320727223	255.0	789	6296140.0
NM_022371	TOR3A	46.823509354	352.0	1194	6296140.0
NM_022370	ROBO3	0.572557577758	15.0	4161	6296140.0
NM_022373	HERPUD2	15.9998190538	123.0	1221	6296140.0
NM_022372	MLST8	55.0472380264	340.0	981	6296140.0
NM_022375	OCLM	0.0	0.0	135	6296140.0
NM_022374	ATL2	38.1551053594	418.0	1740	6296140.0
NM_022377	ICAM4	0.0	0.0	714	6296140.0
NM_018322	C6orf64	4.31596391495	15.0	552	6296140.0
NM_080588	PTPN7	0.0	0.0	1200	6296140.0
NM_000442	PECAM1	0.0	0.0	1944	6296140.0
NM_000441	SLC26A4	0.0	0.0	2343	6296140.0
NM_000440	PDE6A	0.0	0.0	2583	6296140.0
NM_000447	PSEN2	3.06571215577	26.0	1347	6296140.0
NM_018321	BXDC2	422.193929994	2823.0	1062	6296140.0
NM_007279	U2AF2	341.123149047	3067.0	1428	6296140.0
NM_001130071	EPN1	11.9779390702	150.0	1989	6296140.0
NM_006875	PIM2	13.744685083	81.0	936	6296140.0
NM_017917	PPP2R3C	20.1741209017	173.0	1362	6296140.0
NM_013432	NFKBIL2	9.55959404048	249.0	4137	6296140.0
NM_006871	RIPK3	0.0	0.0	1557	6296140.0
NM_006872	GTF2A1L	0.0	0.0	1437	6296140.0
NM_006873	STON1	0.0	0.0	2208	6296140.0
NM_000724	CACNB2	0.0	0.0	1818	6296140.0
NM_001037582	SCD5	2.23925942496	14.0	993	6296140.0
NM_018449	UBAP2	59.2766815405	1254.0	3360	6296140.0
NM_014335	EID1	508.304232423	1805.0	564	6296140.0
NM_198827	GPR133	0.0	0.0	2625	6296140.0
NM_058180	C21orf58	0.0	0.0	969	6296140.0
NM_021572	ENPP5	0.0	0.0	1434	6296140.0
NM_021570	BARX1	0.622852831648	3.0	765	6296140.0
NM_181688	KRTAP10-10	0.0	0.0	756	6296140.0
NM_004582	RABGGTB	304.100390801	1907.0	996	6296140.0
NM_020152	C21orf7	0.0	0.0	729	6296140.0
NM_004580	RAB27A	15.7396593943	66.0	666	6296140.0
NM_004581	RABGGTA	8.20235771254	88.0	1704	6296140.0
NM_004586	RPS6KA3	39.5103877889	553.0	2223	6296140.0
NM_020156	C1GALT1	13.9628546875	96.0	1092	6296140.0
NM_004584	RAD9A	7.02298345889	52.0	1176	6296140.0
NM_004585	RARRES3	0.0	0.0	495	6296140.0
NM_004588	SCN2B	0.0	0.0	648	6296140.0
NM_020158	EXOSC5	84.3490529638	376.0	708	6296140.0
NM_014331	SLC7A11	461.401188783	4375.0	1506	6296140.0
NM_006052	DSCR3	43.1712256298	243.0	894	6296140.0
NM_032882	PNMA6A	0.0	0.0	1200	6296140.0
NM_016248	AKAP11	6.20724259931	223.0	5706	6296140.0
NM_016249	MAGEC2	0.0	0.0	1122	6296140.0
NM_018060	IARS2	77.2448185981	1478.0	3039	6296140.0
NM_032883	TOX2	0.227709637377	2.0	1395	6296140.0
NM_016242	EMCN	0.0	0.0	786	6296140.0
NM_016243	CYB5R1	55.3646961465	320.0	918	6296140.0
NM_016240	SCARA3	25.9043158731	297.0	1821	6296140.0
NM_001145946	SLCO1C1	0.0	0.0	2193	6296140.0
