RefSeq_Accession	Gene_Name	Expression_Level_(rpkM)	Read_Count	Feature_Length	Total_Mapped_Reads
NM_032236	USP48	23.7027730494	363.0	3108	4927498.0
NM_001005324	OR10V1	0.0	0.0	930	4927498.0
NM_018649	H2AFY2	0.0	0.0	1119	4927498.0
NM_213601	TMED8	51.2544575805	247.0	978	4927498.0
NM_018172	FAM86C	18.7457159621	46.0	498	4927498.0
NM_018170	RPRD1A	70.8894806711	328.0	939	4927498.0
NM_001005326	OR4F6	0.0	0.0	939	4927498.0
NM_018176	LGI2	0.0	0.0	1638	4927498.0
NM_018177	N4BP2	3.09398886438	81.0	5313	4927498.0
NM_018174	MAP1S	14.2315199648	223.0	3180	4927498.0
NM_005013	NUCB2	17.0324082448	106.0	1263	4927498.0
NM_016824	ADD3	6.31505024538	66.0	2121	4927498.0
NM_001043229	METTL12	0.0	0.0	723	4927498.0
NM_213606	SLC16A12	0.0	0.0	1461	4927498.0
NM_002348	LY9	0.0	0.0	1968	4927498.0
NM_002349	LY75	0.0	0.0	5169	4927498.0
NM_002618	PEX13	18.5863410631	111.0	1212	4927498.0
NM_005011	NRF1	21.3412019972	159.0	1512	4927498.0
NM_004631	LRP8	20.2802403384	289.0	2892	4927498.0
NM_201999	ELF2	25.5712515664	220.0	1746	4927498.0
NM_002342	LTBR	103.798700661	669.0	1308	4927498.0
NM_002343	LTF	0.0	0.0	2133	4927498.0
NM_002616	PER1	6.54992096139	125.0	3873	4927498.0
NM_213604	ADAMTSL5	0.0	0.0	1416	4927498.0
NM_002610	PDK1	10.5263974619	68.0	1311	4927498.0
NM_002611	PDK2	8.29014505995	50.0	1224	4927498.0
NM_002344	LTK	0.0	0.0	2595	4927498.0
NM_002345	LUM	28.7352567883	144.0	1017	4927498.0
NM_178457	ZNF831	0.0	0.0	5034	4927498.0
NM_018440	PAG1	0.156229985425	1.0	1299	4927498.0
NM_024531	GPR172A	38.0707253497	251.0	1338	4927498.0
NM_024533	CHST5	0.0	0.0	1236	4927498.0
NM_024532	SPAG16	8.02779869729	75.0	1896	4927498.0
NM_024535	CORO7	5.55206950365	76.0	2778	4927498.0
NM_024537	CARS2	33.8836569629	283.0	1695	4927498.0
NM_024536	CHPF	2.78959107997	32.0	2328	4927498.0
NM_005963	MYH1	0.0	0.0	5820	4927498.0
NM_005961	MUC6	0.0	0.0	7320	4927498.0
NM_005014	OMD	0.0	0.0	1266	4927498.0
NM_005967	NAB2	6.94480897189	54.0	1578	4927498.0
NM_001130929	PL-5283	142.341790679	101.0	144	4927498.0
NM_005964	MYH10	9.51240681113	278.0	5931	4927498.0
NM_015450	POT1	9.1617199957	86.0	1905	4927498.0
NM_032461	SPANXB1	0.0	0.0	312	4927498.0
NM_005969	NAP1L4	270.230507184	1502.0	1128	4927498.0
NM_005968	HNRNPM	504.349290159	5450.0	2193	4927498.0
NM_032464	LAT2	0.0	0.0	732	4927498.0
NM_001130921	RABL2B	0.0	0.0	690	4927498.0
NM_007000	UPK1A	0.0	0.0	777	4927498.0
NM_018717	MAML3	0.119202790642	2.0	3405	4927498.0
NM_018714	COG1	27.3762392708	397.0	2943	4927498.0
NM_018715	RCC2	97.9143802155	757.0	1569	4927498.0
NM_018712	ELMOD1	0.0	0.0	1005	4927498.0
NM_018713	SLC30A10	0.0	0.0	1458	4927498.0
NM_018710	TMEM55A	19.9271951953	76.0	774	4927498.0
NM_018711	SVOP	0.0	0.0	915	4927498.0
NM_033224	PURB	55.9767545543	259.0	939	4927498.0
NM_001077685	AGAP7	0.0	0.0	1992	4927498.0
NM_033226	ABCC12	0.0	0.0	4080	4927498.0
NM_018718	TSGA14	14.1083195929	78.0	1122	4927498.0
NM_033222	PSIP1	70.8324981755	556.0	1593	4927498.0
NM_001015001	CKMT1A	0.0	0.0	1254	4927498.0
NM_176812	CHMP4B	111.242693178	370.0	675	4927498.0
NM_006547	IGF2BP3	43.1544930431	370.0	1740	4927498.0
NM_144982	ZFC3H1	4.41918888422	130.0	5970	4927498.0
NM_003604	IRS4	0.0	0.0	3774	4927498.0
NM_177439	FTSJ1	136.120137911	660.0	984	4927498.0
NM_001003652	SMAD2	33.2456073686	230.0	1404	4927498.0
NM_176811	NLRP8	0.0	0.0	3147	4927498.0
NM_152740	HIBADH	88.9254586775	443.0	1011	4927498.0
NM_007136	ZNF80	0.0	0.0	822	4927498.0
NM_001163735	MYO19	12.3312279227	177.0	2913	4927498.0
NM_000426	LAMA2	0.0	0.0	9369	4927498.0
NM_001003927	EVI2A	0.260183014189	1.0	780	4927498.0
NM_006548	IGF2BP2	0.225491945631	2.0	1800	4927498.0
NM_021951	DMRT1	0.0	0.0	1122	4927498.0
NM_021952	ELAVL4	0.0	0.0	1143	4927498.0
NM_021954	GJA3	0.0	0.0	1308	4927498.0
NM_021955	GNGT1	0.0	0.0	225	4927498.0
NM_018414	ST6GALNAC1	0.0	0.0	1803	4927498.0
NM_032796	SYAP1	104.250100643	544.0	1059	4927498.0
NM_032797	AIFM2	81.0323997133	448.0	1122	4927498.0
NM_002121	HLA-DPB1	0.0	0.0	777	4927498.0
NM_032795	RPUSD4	30.2445546124	169.0	1134	4927498.0
NM_032792	ZBTB45	3.17098048543	24.0	1536	4927498.0
NM_032790	ORAI1	3.11534924884	14.0	912	4927498.0
NM_203411	TMEM88	0.0	0.0	480	4927498.0
NM_005683	GPR55	0.0	0.0	960	4927498.0
NM_001034841	ITPRIPL2	4.03866171279	32.0	1608	4927498.0
NM_213605	ZNF517	4.25370201697	31.0	1479	4927498.0
NM_006549	CAMKK2	7.00594669786	61.0	1767	4927498.0
NM_001115152	CD300LD	0.0	0.0	585	4927498.0
NM_001039948	SGSM1	0.0	0.0	3447	4927498.0
NM_000290	PGAM2	0.0	0.0	762	4927498.0
NM_014815	MED24	39.6319177169	580.0	2970	4927498.0
NM_014814	PSMD6	223.063570832	1286.0	1170	4927498.0
NM_001030055	ARHGAP5	7.9664819115	177.0	4509	4927498.0
NM_014811	KIAA0649	3.01898307373	54.0	3630	4927498.0
NM_014810	CEP350	0.347133206872	16.0	9354	4927498.0
NM_014813	LRIG2	2.85566722891	45.0	3198	4927498.0
NM_014812	CEP170	14.4257938719	338.0	4755	4927498.0
NM_005347	HSPA5	952.953060611	9227.0	1965	4927498.0
NM_005346	HSPA1B	34.9828625932	332.0	1926	4927498.0
NM_005345	HSPA1A	19.9149428618	189.0	1926	4927498.0
NM_001005471	OR2T6	0.0	0.0	927	4927498.0
NM_005342	HMGB3	11.1063197102	33.0	603	4927498.0
NM_001005473	PLCXD3	2.10085663631	10.0	966	4927498.0
NM_005340	HINT1	350.48905565	658.0	381	4927498.0
NM_001042683	SHPRH	3.92740710992	98.0	5064	4927498.0
NM_001112726	KIAA0284	5.35090211818	123.0	4665	4927498.0
NM_001112724	STK32A	0.0	0.0	1191	4927498.0
NM_001099294	KIAA1644	7.44123420581	22.0	600	4927498.0
NM_012419	RGS17	0.0	0.0	633	4927498.0
NM_001004308	ZCCHC16	0.0	0.0	933	4927498.0
NM_001004309	ZNF774	1.39767734895	10.0	1452	4927498.0
NM_001099293	KIF4B	3.83427599858	70.0	3705	4927498.0
NM_012413	QPCT	0.0	0.0	1086	4927498.0
NM_012144	DNAI1	0.0	0.0	2100	4927498.0
NM_001004306	CCDC144NL	0.0	0.0	666	4927498.0
NM_014153	ZC3H7A	37.0252207023	532.0	2916	4927498.0
NM_012141	INTS6	6.09437690894	80.0	2664	4927498.0
NM_012416	RANBP6	17.6764481792	289.0	3318	4927498.0
NM_012415	RAD54B	4.08410219858	55.0	2733	4927498.0
NM_012414	RAB3GAP2	29.1166070398	600.0	4182	4927498.0
NM_001846	COL4A2	46.2041289646	1170.0	5139	4927498.0
NM_001017420	ESCO2	19.6649952585	175.0	1806	4927498.0
NM_001114093	LSM14A	35.4275061131	243.0	1392	4927498.0
NM_182508	C13orf30	0.0	0.0	420	4927498.0
NM_020369	FSCN3	0.0	0.0	1497	4927498.0
NM_182503	ADAT2	32.7667983495	93.0	576	4927498.0
NM_182502	TMPRSS11B	0.0	0.0	1251	4927498.0
NM_182501	MTERFD2	22.6672531733	128.0	1146	4927498.0
NM_182500	C2orf50	0.0	0.0	489	4927498.0
NM_182506	MAGEB10	0.0	0.0	1044	4927498.0
NM_182505	C9orf85	22.2637617205	52.0	474	4927498.0
NM_182504	WBSCR28	0.0	0.0	798	4927498.0
NM_206907	PRKAA1	141.059917988	1199.0	1725	4927498.0
NM_058169	LOH12CR1	18.5429924833	54.0	591	4927498.0
NM_005860	FSTL3	59.96035827	234.0	792	4927498.0
NM_058165	MOGAT1	0.0	0.0	1008	4927498.0
NM_058164	OLFM2	0.0	0.0	1365	4927498.0
NM_005861	STUB1	118.383271456	532.0	912	4927498.0
NM_058163	TSR2	76.8081939804	218.0	576	4927498.0
NM_000773	CYP2E1	0.0	0.0	1482	4927498.0
NM_000100	CSTB	420.918298511	616.0	297	4927498.0
NM_032975	DTNA	1.57548957646	16.0	2061	4927498.0
NM_001068	TOP2B	31.4465339714	754.0	4866	4927498.0
NM_001069	TUBB2A	23.0547818851	152.0	1338	4927498.0
NM_004768	SFRS11	94.1486989489	675.0	1455	4927498.0
NM_015206	KIAA1024	0.0	0.0	2751	4927498.0
NM_004766	COPB2	88.6056553724	1188.0	2721	4927498.0
NM_004767	GPR37L1	0.0	0.0	1446	4927498.0
NM_173502	PRSS36	2.60790918428	33.0	2568	4927498.0
NM_004765	BCL7C	57.7176631477	186.0	654	4927498.0
NM_001066	TNFRSF1B	0.0	0.0	1386	4927498.0
NM_004763	ITGB1BP1	41.7328376988	124.0	603	4927498.0
NM_004760	STK17A	101.552878647	623.0	1245	4927498.0
NM_001065	TNFRSF1A	22.4008445988	151.0	1368	4927498.0
NM_015204	THSD7A	0.0	0.0	4974	4927498.0
NM_018448	CAND1	50.2823225635	915.0	3693	4927498.0
NM_152336	AGBL1	0.0	0.0	3201	4927498.0
NM_002676	PMM1	37.2961963305	145.0	789	4927498.0
NM_022371	TOR3A	36.2033550899	213.0	1194	4927498.0
NM_022370	ROBO3	0.04877259098	1.0	4161	4927498.0
NM_022373	HERPUD2	18.9479718441	114.0	1221	4927498.0
NM_022372	MLST8	41.9952889569	203.0	981	4927498.0
NM_022375	OCLM	0.0	0.0	135	4927498.0
NM_022374	ATL2	35.3400307894	303.0	1740	4927498.0
NM_022377	ICAM4	0.0	0.0	714	4927498.0
NM_018322	C6orf64	4.77944884761	13.0	552	4927498.0
NM_080588	PTPN7	0.0	0.0	1200	4927498.0
NM_000442	PECAM1	0.0	0.0	1944	4927498.0
NM_000441	SLC26A4	0.0	0.0	2343	4927498.0
NM_000440	PDE6A	0.0	0.0	2583	4927498.0
NM_000447	PSEN2	5.12253417691	34.0	1347	4927498.0
NM_018321	BXDC2	419.644332716	2196.0	1062	4927498.0
NM_007279	U2AF2	297.308287979	2092.0	1428	4927498.0
NM_001130071	EPN1	10.8154507859	106.0	1989	4927498.0
NM_006875	PIM2	19.9473644212	92.0	936	4927498.0
NM_017917	PPP2R3C	8.49319883322	57.0	1362	4927498.0
NM_013432	NFKBIL2	11.6261619538	237.0	4137	4927498.0
NM_006871	RIPK3	0.0	0.0	1557	4927498.0
NM_006872	GTF2A1L	0.0	0.0	1437	4927498.0
NM_006873	STON1	0.0	0.0	2208	4927498.0
NM_000724	CACNB2	1.00466708449	9.0	1818	4927498.0
NM_001037582	SCD5	0.40874672924	2.0	993	4927498.0
NM_018449	UBAP2	60.3392286656	999.0	3360	4927498.0
NM_014335	EID1	495.122740193	1376.0	564	4927498.0
NM_198827	GPR133	0.0	0.0	2625	4927498.0
NM_058180	C21orf58	0.0	0.0	969	4927498.0
NM_021572	ENPP5	0.0	0.0	1434	4927498.0
NM_021570	BARX1	0.0	0.0	765	4927498.0
NM_181688	KRTAP10-10	0.0	0.0	756	4927498.0
NM_004582	RABGGTB	387.343543955	1901.0	996	4927498.0
NM_020152	C21orf7	0.0	0.0	729	4927498.0
NM_004580	RAB27A	5.1802203726	17.0	666	4927498.0
NM_004581	RABGGTA	11.3142965677	95.0	1704	4927498.0
NM_004586	RPS6KA3	28.6657777037	314.0	2223	4927498.0
NM_020156	C1GALT1	9.84978553716	53.0	1092	4927498.0
NM_004584	RAD9A	13.8056293243	80.0	1176	4927498.0
NM_004585	RARRES3	0.0	0.0	495	4927498.0
NM_004588	SCN2B	0.0	0.0	648	4927498.0
NM_020158	EXOSC5	85.4194065228	298.0	708	4927498.0
NM_014331	SLC7A11	389.040984284	2887.0	1506	4927498.0
NM_006052	DSCR3	48.1251266514	212.0	894	4927498.0
NM_032882	PNMA6A	0.0	0.0	1200	4927498.0
NM_016248	AKAP11	1.28039590579	36.0	5706	4927498.0
NM_016249	MAGEC2	0.0	0.0	1122	4927498.0
NM_018060	IARS2	66.6458919268	998.0	3039	4927498.0
NM_032883	TOX2	2.61861614281	18.0	1395	4927498.0
NM_016242	EMCN	0.0	0.0	786	4927498.0
NM_016243	CYB5R1	50.1830114296	227.0	918	4927498.0
NM_016240	SCARA3	19.2801185803	173.0	1821	4927498.0
NM_001145946	SLCO1C1	0.0	0.0	2193	4927498.0
NM_016246	HSD17B14	0.249622080034	1.0	813	4927498.0
NM_016247	IMPG2	0.0	0.0	3726	4927498.0
NM_172159	KCNAB1	0.0	0.0	1206	4927498.0
NM_016245	HSD17B11	32.8124492313	146.0	903	4927498.0
NM_032231	FAM96A	108.824373761	259.0	483	4927498.0
NM_032881	LSM10	28.3683415471	52.0	372	4927498.0
NM_012443	SPAG6	0.0	0.0	1530	4927498.0
NM_000709	BCKDHA	21.6896961156	143.0	1338	4927498.0
NM_152723	CCDC89	0.0	0.0	1125	4927498.0
NM_032233	SETD3	42.9761119908	378.0	1785	4927498.0
NM_005605	PPP3CC	3.03293260205	23.0	1539	4927498.0
NM_152726	EFHA1	25.0373815493	161.0	1305	4927498.0
NM_024039	MIS12	24.3005883155	74.0	618	4927498.0
NM_005603	ATP8B1	0.270158081826	5.0	3756	4927498.0
NM_001010846	SHE	0.0	0.0	1488	4927498.0
NM_001034077	HIST2H4B	0.0	0.0	312	4927498.0
NM_001001888	VCX3B	0.0	0.0	651	4927498.0
NM_001113382	FER1L5	0.0	0.0	6282	4927498.0
NM_032588	TRIM63	0.0	0.0	1062	4927498.0
NM_002036	DARC	0.0	0.0	1011	4927498.0
NM_000911	OPRD1	0.0	0.0	1119	4927498.0
NM_000910	NPY2R	0.0	0.0	1146	4927498.0
NM_000912	OPRK1	0.0	0.0	1143	4927498.0
NM_000915	OXT	0.0	0.0	378	4927498.0
NM_181745	GPR120	0.0	0.0	1134	4927498.0
NM_181746	LASS2	199.214144093	1122.0	1143	4927498.0
NM_007236	CHP	134.950026645	391.0	588	4927498.0
NM_000919	PAM	50.7183422326	731.0	2925	4927498.0
NM_000918	P4HB	741.864071028	5582.0	1527	4927498.0
NM_152667	NANP	0.815031128785	3.0	747	4927498.0
NM_001332	CTNND2	0.0	0.0	3678	4927498.0
NM_152729	NT5DC1	27.2963934184	184.0	1368	4927498.0
NM_198428	BBS9	2.13303191813	28.0	2664	4927498.0
NM_004125	DNAJC25-GNG10	0.0	0.0	462	4927498.0
NM_194283	DNAJC21	90.0404580127	768.0	1731	4927498.0
NM_194282	LIN54	11.094203725	123.0	2250	4927498.0
NM_194287	C14orf166B	0.0	0.0	1467	4927498.0
NM_004126	GNG11	126.153602015	138.0	222	4927498.0
NM_194285	SPTY2D1	20.8070556245	211.0	2058	4927498.0
NM_194284	CLDN23	5.77197813048	25.0	879	4927498.0
NM_003932	ST13	44.6108389734	244.0	1110	4927498.0
NM_006725	CD6	0.0	0.0	2007	4927498.0
NM_003930	SKAP2	1.31536968285	7.0	1080	4927498.0
NM_003931	WASF1	8.45594796115	70.0	1680	4927498.0
NM_003936	CDK5R2	0.0	0.0	1104	4927498.0
NM_138635	H2AFV	146.471724684	249.0	345	4927498.0
NM_138636	TLR8	0.0	0.0	3126	4927498.0
NM_006044	HDAC6	11.5156659734	207.0	3648	4927498.0
NM_138638	CFL2	169.321496899	418.0	501	4927498.0
NM_199340	LRRC37A3	0.0	0.0	4905	4927498.0
NM_003938	AP3D1	16.7653456977	286.0	3462	4927498.0
NM_153696	FOLH1B	0.0	0.0	1329	4927498.0
NM_000489	ATRX	5.39986729007	199.0	7479	4927498.0
NM_153690	FAM43A	3.82910851071	24.0	1272	4927498.0
NM_153693	HOXC6	3.07489016769	7.0	462	4927498.0
NM_199346	PFN4	0.0	0.0	390	4927498.0
NM_001010851	ZNF766	2.59628252965	18.0	1407	4927498.0
NM_001515	GTF2H2	12.1287334392	71.0	1188	4927498.0
NM_001010853	PM20D2	10.6811974246	69.0	1311	4927498.0
NM_139155	ADAMTS14	0.0	0.0	3681	4927498.0
NM_001010854	TTC7B	1.04196515161	13.0	2532	4927498.0
NM_001010857	LELP1	0.0	0.0	297	4927498.0
NM_001010859	C22orf42	0.0	0.0	756	4927498.0
NM_003037	SLAMF1	0.0	0.0	1008	4927498.0
NM_001443	FABP1	0.0	0.0	384	4927498.0
NM_001017921	VMAC	0.0	0.0	510	4927498.0
NM_006516	SLC2A1	194.98421181	1421.0	1479	4927498.0
NM_024702	ZNF750	0.0	0.0	2172	4927498.0
NM_007054	KIF3A	9.56730112176	99.0	2100	4927498.0
NM_024700	SNIP1	27.0931128629	159.0	1191	4927498.0
NM_024701	ASB13	1.21232228834	5.0	837	4927498.0
NM_007051	FAF1	103.185945627	993.0	1953	4927498.0
NM_024707	GEMIN7	66.6226203	130.0	396	4927498.0
NM_024704	KIF16B	3.18220803394	62.0	3954	4927498.0
NM_007052	NOX1	0.0	0.0	1695	4927498.0
NM_031902	MRPS5	68.5893133925	437.0	1293	4927498.0
NM_000488	SERPINC1	0.0	0.0	1395	4927498.0
NM_003034	ST8SIA1	0.0	0.0	1071	4927498.0
NM_007059	KPTN	2.32199944013	15.0	1311	4927498.0
NM_007058	CAPN11	0.0	0.0	2220	4927498.0
NM_023070	ZNF643	0.468689956276	3.0	1299	4927498.0
NM_001130716	PLAC8	46.6535059925	80.0	348	4927498.0
NM_001029954	CDNF	0.0	0.0	564	4927498.0
NM_001029955	DCAF4L1	0.0	0.0	1191	4927498.0
NM_001130711	CLEC2A	0.0	0.0	525	4927498.0
NM_001128928	INPP1	23.6766542912	140.0	1200	4927498.0
NM_001448	GPC4	0.0	0.0	1671	4927498.0
NM_024713	C15orf29	4.2141117708	19.0	915	4927498.0
NM_007023	RAPGEF4	0.0	0.0	3036	4927498.0
NM_000487	ARSA	3.59544244017	27.0	1524	4927498.0
NM_007024	TMEM115	38.6283077316	201.0	1056	4927498.0
NM_000706	AVPR1A	0.0	0.0	1257	4927498.0
NM_203377	MB	0.0	0.0	465	4927498.0
NM_001145	ANG	0.0	0.0	444	4927498.0
NM_007026	DUSP14	71.046959754	209.0	597	4927498.0
NM_001017389	SULT1A4	0.0	0.0	888	4927498.0
NM_203406	MBLAC2	15.9455018696	66.0	840	4927498.0
NM_007027	TOPBP1	20.9205593681	471.0	4569	4927498.0
NM_001025105	CSNK1A1	95.7416621612	518.0	1098	4927498.0
NM_024719	GRTP1	0.200734669701	1.0	1011	4927498.0
NM_007271	STK38	42.824114138	295.0	1398	4927498.0
NM_007029	STMN2	0.0	0.0	540	4927498.0
NM_000707	AVPR1B	0.0	0.0	1275	4927498.0
NM_005379	MYO1A	0.0	0.0	3132	4927498.0
NM_006843	SDS	0.0	0.0	987	4927498.0
NM_001029835	CCM2	4.79049412391	33.0	1398	4927498.0
NM_025238	BTBD1	44.2580464716	316.0	1449	4927498.0
NM_153038	CCDC140	0.0	0.0	492	4927498.0
NM_001145668	CTXN2	0.0	0.0	246	4927498.0
NM_006184	NUCB1	81.5578011145	557.0	1386	4927498.0
NM_153811	SLC38A6	12.87820521	87.0	1371	4927498.0
NM_006186	NR4A2	2.8233549119	25.0	1797	4927498.0
NM_006187	OAS3	6.21760879496	100.0	3264	4927498.0
NM_006188	OCM2	0.0	0.0	330	4927498.0
NM_006189	OMP	0.0	0.0	492	4927498.0
NM_153033	KCTD7	10.9635739082	47.0	870	4927498.0
NM_153035	C1orf83	24.5991213415	76.0	627	4927498.0
NM_153034	ZNF488	0.0	0.0	1023	4927498.0
NM_001145664	LOC731220	0.0	0.0	1422	4927498.0
NM_207351	PRRT3	0.0	0.0	2946	4927498.0
NM_207352	CYP4V2	3.34379691239	26.0	1578	4927498.0
NM_015355	SUZ12	9.50722797794	104.0	2220	4927498.0
NM_207354	ANKRD13D	0.0	0.0	1557	4927498.0
NM_207355	POTEB	0.0	0.0	1746	4927498.0
NM_207356	C1orf174	47.1315132261	170.0	732	4927498.0
NM_004657	SDPR	0.0	0.0	1278	4927498.0
NM_138960	TGIF2LX	0.0	0.0	726	4927498.0
NM_138961	ESAM	0.0	0.0	1173	4927498.0
NM_138964	PROKR1	0.0	0.0	1182	4927498.0
NM_025237	SOST	0.0	0.0	642	4927498.0
NM_001147	ANGPT2	0.0	0.0	1491	4927498.0
NM_138967	SCAMP5	0.0	0.0	708	4927498.0
NM_005578	LPP	16.994662134	154.0	1839	4927498.0
NM_025236	RNF39	0.0	0.0	1263	4927498.0
NM_014668	GREB1	0.0	0.0	5850	4927498.0
NM_014669	NUP93	115.908359858	1405.0	2460	4927498.0
NM_014666	CLINT1	136.916115869	1267.0	1878	4927498.0
NM_004300	ACP1	143.378840901	337.0	477	4927498.0
NM_005573	LMNB1	134.257981257	1165.0	1761	4927498.0
NM_005574	LMO2	0.0	0.0	684	4927498.0
NM_005575	LNPEP	11.5383305513	175.0	3078	4927498.0
NM_014660	PHF14	41.0907707448	540.0	2667	4927498.0
NM_014661	FAM53B	5.75724116504	36.0	1269	4927498.0
NM_014737	RASSF2	0.0	0.0	981	4927498.0
NM_001154	ANXA5	2276.20421005	10801.0	963	4927498.0
NM_001144931	LOC391322	0.0	0.0	372	4927498.0
NM_153818	PEX10	0.194949808903	1.0	1041	4927498.0
NM_139215	TAF15	377.708515337	3311.0	1779	4927498.0
NM_003756	EIF3H	351.077544812	1832.0	1059	4927498.0
NM_003757	EIF3I	751.593705896	3622.0	978	4927498.0
NM_003754	EIF3F	166.473522989	881.0	1074	4927498.0
NM_001017978	CXorf61	5.93399856923	10.0	342	4927498.0
NM_003927	MBD2	17.2402822509	105.0	1236	4927498.0
NM_003753	EIF3D	350.313443403	2843.0	1647	4927498.0
NM_003750	EIF3A	230.725706625	4717.0	4149	4927498.0
NM_003758	EIF3J	191.972872631	735.0	777	4927498.0
NM_007272	CTRC	0.0	0.0	807	4927498.0
NM_000702	ATP1A2	0.0	0.0	3063	4927498.0
NM_001079827	CLRN2	0.0	0.0	699	4927498.0
NM_014482	BMP10	0.0	0.0	1275	4927498.0
NM_052863	SCGB3A1	0.0	0.0	315	4927498.0
NM_052860	ZNF300	2.34809794624	21.0	1815	4927498.0
NM_052861	C4orf42	0.0	0.0	561	4927498.0
NM_052867	NALCN	0.0	0.0	5217	4927498.0
NM_014484	MOCS3	25.8264093911	176.0	1383	4927498.0
NM_052865	C20orf72	37.0591110645	189.0	1035	4927498.0
NM_152630	FAM46D	0.0	0.0	1170	4927498.0
NM_152631	FAM47B	0.0	0.0	1938	4927498.0
NM_014488	RAB30	2.98445222158	9.0	612	4927498.0
NM_014489	PGAP2	2.99704484699	14.0	948	4927498.0
NM_152634	TCEANC	0.177087915417	1.0	1146	4927498.0
NM_152635	OIT3	0.0	0.0	1638	4927498.0
NM_152636	METT5D1	3.95022386506	16.0	822	4927498.0
NM_152637	METTL7B	0.552225172973	2.0	735	4927498.0
NM_152326	ANKRD9	0.0	0.0	954	4927498.0
NM_032634	PIGO	23.9559333064	386.0	3270	4927498.0
NM_032325	EIF1AD	164.636288015	404.0	498	4927498.0
NM_152325	C13orf26	0.0	0.0	870	4927498.0
NM_032323	TMEM79	0.171259705542	1.0	1185	4927498.0
NM_032322	RNF135	12.8108588049	82.0	1299	4927498.0
NM_152320	ZNF641	2.31142085498	15.0	1317	4927498.0
NM_032320	BTBD10	7.39007216773	52.0	1428	4927498.0
NM_032639	PLEKHA8	2.30093822072	15.0	1323	4927498.0
NM_021228	SCAF1	21.4328978025	416.0	3939	4927498.0
NM_032329	ING5	18.5258942883	66.0	723	4927498.0
NM_152329	PPIL5	26.2440023469	161.0	1245	4927498.0
NM_001143837	NOX4	0.0	0.0	1665	4927498.0
NM_000953	PTGDR	0.0	0.0	1080	4927498.0
NM_033058	TRIM55	0.0	0.0	1623	4927498.0
NM_001077239	RNF214	11.7230187643	122.0	2112	4927498.0
NM_033059	KRTAP4-11	0.0	0.0	588	4927498.0
NM_001004689	OR2M3	0.0	0.0	939	4927498.0
NM_001004688	OR2M2	0.0	0.0	1044	4927498.0
NM_001144825	RUNDC3A	0.0	0.0	1341	4927498.0
NM_001144822	CD58	46.7284513837	172.0	747	4927498.0
NM_001144823	DENND4A	0.709466006179	20.0	5721	4927498.0
NM_033057	OR2B2	0.0	0.0	1074	4927498.0
NM_138787	C11orf74	3.35190729991	11.0	666	4927498.0
NM_001004685	OR2F2	0.0	0.0	954	4927498.0
NM_033506	FBXO24	0.0	0.0	1743	4927498.0
NM_001004687	OR2L3	0.0	0.0	939	4927498.0
NM_001004686	OR2L2	0.0	0.0	939	4927498.0
NM_022142	ELSPBP1	0.0	0.0	672	4927498.0
NM_022143	LRRC4	0.0	0.0	1962	4927498.0
NM_022140	EPB41L4A	4.43106443379	45.0	2061	4927498.0
NM_022141	PARVG	0.0	0.0	996	4927498.0
NM_022147	RTP4	0.0	0.0	741	4927498.0
NM_022144	TNMD	0.0	0.0	954	4927498.0
NM_022145	CENPK	81.4276470333	325.0	810	4927498.0
NM_005378	MYCN	0.0	0.0	1395	4927498.0
NM_022149	MAGEF1	19.767151078	90.0	924	4927498.0
NM_016194	GNB5	28.5281476669	167.0	1188	4927498.0
NM_015531	C2CD3	1.48108253495	43.0	5892	4927498.0
NM_015530	GORASP2	45.3970539548	304.0	1359	4927498.0
NM_015533	DAK	7.51639818769	64.0	1728	4927498.0
NM_015532	GRINL1A	0.0	0.0	1107	4927498.0
NM_015534	ZZZ3	27.8372800137	372.0	2712	4927498.0
NM_015289	VPS39	6.48675460033	84.0	2628	4927498.0
NM_015288	PHF15	11.7164588691	137.0	2373	4927498.0
NM_001048212	CEMP1	0.0	0.0	744	4927498.0
NM_000797	DRD4	0.0	0.0	1260	4927498.0
NM_001048210	CLCC1	12.6226469565	103.0	1656	4927498.0
NM_015284	KIAA0467	0.0533919366134	2.0	7602	4927498.0
NM_015283	DPY19L1	4.30302677313	43.0	2028	4927498.0
NM_015282	CLASP1	19.3843953261	441.0	4617	4927498.0
NM_024747	HPS6	15.3427509398	176.0	2328	4927498.0
NM_182594	ZNF454	0.0	0.0	1569	4927498.0
NM_001030059	PPAPDC1A	0.0	0.0	816	4927498.0
NM_152547	BTNL9	0.0	0.0	1608	4927498.0
NM_002403	MFAP2	86.0300792569	234.0	552	4927498.0
NM_002402	MEST	24.3611834119	121.0	1008	4927498.0
NM_002405	MFNG	0.0	0.0	966	4927498.0
NM_002404	MFAP4	7.66320283979	29.0	768	4927498.0
NM_002407	SCGB2A1	0.0	0.0	288	4927498.0
NM_001004465	OR10H4	0.0	0.0	951	4927498.0
NM_001004464	OR10G8	0.0	0.0	936	4927498.0
NM_001004467	OR10J3	0.0	0.0	990	4927498.0
NM_001004466	OR10H5	0.0	0.0	948	4927498.0
NM_001004461	OR10A6	0.0	0.0	945	4927498.0
NM_001004460	OR10A2	0.0	0.0	912	4927498.0
NM_001004463	OR10G7	0.0	0.0	936	4927498.0
NM_001004462	OR10G4	0.0	0.0	936	4927498.0
NM_004455	EXTL1	0.0	0.0	2031	4927498.0
NM_001004469	OR10J5	0.0	0.0	930	4927498.0
