RefSeq_Accession	Gene_Name	Expression_Level_(rpkM)	Read_Count	Feature_Length	Total_Mapped_Reads
NM_001136046	ZMYND15	0.0	0.0	2229	4606993.0
NM_001114636	FANCL	27.5362134492	145.0	1143	4606993.0
NM_033179	OR51B4	0.0	0.0	933	4606993.0
NM_001114632	JMJD7	0.456490691794	2.0	951	4606993.0
NM_001114633	PLA2G4B	0.0	0.0	2346	4606993.0
NM_033178	DUX4	0.0	0.0	1458	4606993.0
NM_003488	AKAP1	24.9716567374	312.0	2712	4606993.0
NM_003489	NRIP1	20.5387332698	329.0	3477	4606993.0
NM_203463	LASS6	22.3638939825	119.0	1155	4606993.0
NM_003482	MLL2	14.6980853161	1125.0	16614	4606993.0
NM_003483	HMGA2	9.86642381583	15.0	330	4606993.0
NM_003480	MFAP5	0.415826291088	1.0	522	4606993.0
NM_031459	SESN2	5.56567497303	37.0	1443	4606993.0
NM_003485	GPR68	0.0	0.0	1128	4606993.0
NM_207379	TMEM179	0.0	0.0	594	4606993.0
NM_001109763	GSG1L	0.0	0.0	996	4606993.0
NM_003906	MCM3AP	26.4798014239	725.0	5943	4606993.0
NM_207372	SH2D4B	0.0	0.0	1074	4606993.0
NM_001080429	KIAA1543	0.0	0.0	3831	4606993.0
NM_207370	GPR153	1.18612745327	10.0	1830	4606993.0
NM_207371	C10orf140	0.238791335477	3.0	2727	4606993.0
NM_207377	TOMM20L	0.0	0.0	459	4606993.0
NM_207374	OR10W1	0.0	0.0	918	4606993.0
NM_014608	CYFIP1	34.0997454687	591.0	3762	4606993.0
NM_033051	SLC46A2	0.0	0.0	1428	4606993.0
NM_014600	EHD3	0.13498838554	1.0	1608	4606993.0
NM_014601	EHD2	69.161696356	520.0	1632	4606993.0
NM_014602	PIK3R4	21.7753449828	409.0	4077	4606993.0
NM_014603	CDR2L	16.6134203594	107.0	1398	4606993.0
NM_014604	TAX1BP3	82.7727181989	143.0	375	4606993.0
NM_014606	HERC3	16.1092133853	234.0	3153	4606993.0
NM_014607	UBXN4	44.9190428079	316.0	1527	4606993.0
NM_005552	KLC1	55.3293570848	429.0	1683	4606993.0
NM_005553	KRTAP5-9	0.0	0.0	510	4606993.0
NM_005883	APC2	0.188421288149	6.0	6912	4606993.0
NM_015557	CHD5	0.0370096034012	1.0	5865	4606993.0
NM_005557	KRT16	0.152645094197	1.0	1422	4606993.0
NM_005554	KRT6A	0.0	0.0	1695	4606993.0
NM_005555	KRT6B	0.0	0.0	1695	4606993.0
NM_182626	C2orf48	0.0	0.0	480	4606993.0
NM_005558	LAD1	0.0	0.0	1554	4606993.0
NM_005559	LAMA1	18.3001419627	778.0	9228	4606993.0
NM_003730	RNASET2	16.8919318248	60.0	771	4606993.0
NM_003731	SSNA1	56.6771234754	94.0	360	4606993.0
NM_003732	EIF4EBP3	0.0	0.0	303	4606993.0
NM_003733	OASL	11.6608996037	83.0	1545	4606993.0
NM_003734	AOC3	0.0	0.0	2292	4606993.0
NM_003735	PCDHGA12	0.0	0.0	2799	4606993.0
NM_003736	PCDHGB4	0.0	0.0	2772	4606993.0
NM_003737	DCHS1	0.0	0.0	9897	4606993.0
NM_003738	PTCH2	0.0	0.0	3612	4606993.0
NM_003739	AKR1C3	219.071151022	981.0	972	4606993.0
NM_018566	YOD1	11.8170921347	57.0	1047	4606993.0
NM_018561	USP49	2.37040447369	21.0	1923	4606993.0
NM_001004745	OR5T1	0.0	0.0	981	4606993.0
NM_001145466	NCR3	0.0	0.0	534	4606993.0
NM_006210	PEG3	0.0	0.0	4767	4606993.0
NM_006863	LILRA1	0.0	0.0	1470	4606993.0
NM_001129993	KIAA1841	5.33344931352	53.0	2157	4606993.0
NM_032773	LRCH3	15.0187358319	148.0	2139	4606993.0
NM_004505	USP6	0.308544881234	6.0	4221	4606993.0
NM_000477	ALB	0.0	0.0	1830	4606993.0
NM_015893	PRLH	0.0	0.0	264	4606993.0
NM_001081675	KLHL38	0.0	0.0	1746	4606993.0
NM_145064	STAC3	0.198229519587	1.0	1095	4606993.0
NM_001105244	PTPRM	17.2247389854	349.0	4398	4606993.0
NM_005089	ZRSR2	2.24701163507	15.0	1449	4606993.0
NM_000475	NR0B1	2.30426033915	15.0	1413	4606993.0
NM_052888	LRRC37B	1.83174113036	24.0	2844	4606993.0
NM_052889	CARD16	0.0	0.0	294	4606993.0
NM_052884	SIGLEC11	0.0	0.0	2097	4606993.0
NM_052885	SLC2A13	7.35801098129	66.0	1947	4606993.0
NM_014466	TEKT2	0.0	0.0	1293	4606993.0
NM_014467	SRPX2	0.621062443342	4.0	1398	4606993.0
NM_005084	PLA2G7	0.0	0.0	1326	4606993.0
NM_014461	CNTN6	0.0	0.0	3087	4606993.0
NM_052882	ZIM3	0.0	0.0	1419	4606993.0
NM_014463	LSM3	61.1143533446	87.0	309	4606993.0
NM_152612	CCDC116	0.0	0.0	1842	4606993.0
NM_032300	TCHP	9.42484038519	65.0	1497	4606993.0
NM_152342	CDYL2	2.99690190855	21.0	1521	4606993.0
NM_032302	PSMG3	61.1771753133	104.0	369	4606993.0
NM_001005862	ERBB2	18.4130323741	312.0	3678	4606993.0
NM_005773	ZNF256	0.0	0.0	1884	4606993.0
NM_152346	SLC43A2	5.07745787013	40.0	1710	4606993.0
NM_032306	ALKBH7	11.7330445377	36.0	666	4606993.0
NM_032309	CHCHD5	22.8142532678	35.0	333	4606993.0
NM_152349	KRT222P	0.0	0.0	888	4606993.0
NM_182314	ENOX2	7.10511698685	60.0	1833	4606993.0
NM_003571	BFSP2	0.0	0.0	1248	4606993.0
NM_005778	RBM5	40.9650047647	462.0	2448	4606993.0
NM_005779	LHFPL2	12.3222585647	39.0	687	4606993.0
NM_001102657	ZNF836	0.617748342791	8.0	2811	4606993.0
NM_014361	CNTN5	0.0	0.0	3303	4606993.0
NM_001037671	C12orf74	0.0	0.0	573	4606993.0
NM_001159279	ZNF716	0.0	0.0	1488	4606993.0
NM_033655	CNTNAP3	4.3782734078	78.0	3867	4606993.0
NM_033656	BRWD1	8.22346866059	258.0	6810	4606993.0
NM_033657	DAP3	93.9329705975	518.0	1197	4606993.0
NM_015891	CDC40	19.5854183103	157.0	1740	4606993.0
NM_000747	CHRNB1	0.576524100792	4.0	1506	4606993.0
NM_014360	NKX2-8	0.0	0.0	720	4606993.0
NM_022437	ABCG8	0.0	0.0	2022	4606993.0
NM_001025202	STAG3L2	0.0	0.0	405	4606993.0
NM_032270	LRRC8C	14.1287843532	157.0	2412	4606993.0
NM_207430	C11orf88	0.0	0.0	591	4606993.0
NM_018389	SLC35C1	24.1840013897	122.0	1095	4606993.0
NM_018388	MBNL3	7.54109763951	37.0	1065	4606993.0
NM_053017	ART5	0.0	0.0	876	4606993.0
NM_144650	ADHFE1	0.309204165168	2.0	1404	4606993.0
NM_003577	UTF1	0.0	0.0	1026	4606993.0
NM_018381	C19orf66	3.96459039175	16.0	876	4606993.0
NM_018380	DDX28	8.82689302562	66.0	1623	4606993.0
NM_018383	WDR33	18.7243126617	346.0	4011	4606993.0
NM_018385	LSG1	35.5730242586	324.0	1977	4606993.0
NM_018384	GIMAP5	0.0	0.0	924	4606993.0
NM_018387	STRBP	26.6623122036	248.0	2019	4606993.0
NM_133326	ATP6V1G3	0.0	0.0	180	4606993.0
NM_020949	SLC7A14	0.0	0.0	2316	4606993.0
NM_020944	GBA2	21.1291734159	271.0	2784	4606993.0
NM_020945	WDFY4	0.0	0.0	9555	4606993.0
NM_020946	DENND1A	17.049701353	238.0	3030	4606993.0
NM_020947	KIAA1609	10.9243117086	69.0	1371	4606993.0
NM_020940	FAM160B1	11.6181648588	123.0	2298	4606993.0
NM_001040001	MLLT4	4.4555730438	113.0	5505	4606993.0
NM_002410	MGAT5	20.0874360886	206.0	2226	4606993.0
NM_001100876	PHYHD1	0.991147597937	4.0	876	4606993.0
NM_019111	HLA-DRA	0.0	0.0	765	4606993.0
NM_001607	ACAA1	20.9400336044	123.0	1275	4606993.0
NM_014695	CCDC144A	0.354675365928	7.0	4284	4606993.0
NM_001004441	ANKRD34B	0.0	0.0	1545	4606993.0
NM_001004440	FAM19A3	0.0	0.0	510	4606993.0
NM_016122	CCDC41	12.3681666067	120.0	2106	4606993.0
NM_016121	KCTD3	43.3590634847	489.0	2448	4606993.0
NM_016127	TMEM66	83.8452565055	394.0	1020	4606993.0
NM_016126	HSPB11	60.8769690154	122.0	435	4606993.0
NM_016125	RNFT1	8.62934927011	52.0	1308	4606993.0
NM_016124	RHD	0.0	0.0	1254	4606993.0
NM_001033553	CYTSB	33.0295996529	488.0	3207	4606993.0
NM_001005243	OR9K2	0.0	0.0	1008	4606993.0
NM_001005240	OR4F17	0.0	0.0	918	4606993.0
NM_001005241	OR4N4	0.0	0.0	951	4606993.0
NM_001005245	OR5M11	0.0	0.0	918	4606993.0
NM_001245	SIGLEC6	0.0	0.0	1362	4606993.0
NM_001077482	NR1I3	0.0	0.0	1074	4606993.0
NM_001177	ARL1	33.7915980505	85.0	546	4606993.0
NM_000613	HPX	0.0	0.0	1389	4606993.0
NM_001101357	LOC347475	0.0	0.0	978	4606993.0
NM_183040	DTNBP1	9.28222766884	39.0	912	4606993.0
NM_001134779	IPO11	23.8568056177	335.0	3048	4606993.0
NM_138374	ZNF845	1.93738222542	26.0	2913	4606993.0
NM_183047	ZMYND8	5.90270491252	97.0	3567	4606993.0
NM_138376	TTC5	9.67998345649	59.0	1323	4606993.0
NM_001134775	KLC2	24.8534635232	214.0	1869	4606993.0
NM_138378	FDXACB1	1.73649059159	15.0	1875	4606993.0
NM_152556	C7orf60	3.7424366198	21.0	1218	4606993.0
NM_004596	SNRPA	87.1824634468	341.0	849	4606993.0
NM_003952	RPS6KB2	42.3936195151	283.0	1449	4606993.0
NM_001251	CD68	17.1203297762	84.0	1065	4606993.0
NM_004599	SREBF2	75.6483423217	1194.0	3426	4606993.0
NM_001701	BAAT	0.0	0.0	1257	4606993.0
NM_001252	CD70	18.274922463	49.0	582	4606993.0
NM_001707	BCL7B	35.9986760571	101.0	609	4606993.0
NM_001254	CDC6	62.9387558447	488.0	1683	4606993.0
NM_001257	CDH13	35.0621933175	346.0	2142	4606993.0
NM_054104	OR6C3	0.0	0.0	936	4606993.0
NM_001018072	BTBD11	0.0	0.0	3315	4606993.0
NM_001018071	FRMPD2	0.0	0.0	3930	4606993.0
NM_054108	HRASLS5	0.0	0.0	840	4606993.0
NM_207392	KRTDAP	0.0	0.0	300	4606993.0
NM_002355	M6PR	137.940649511	530.0	834	4606993.0
NM_000073	CD3G	0.0	0.0	549	4606993.0
NM_133497	KCNV2	0.0	0.0	1638	4606993.0
NM_000071	CBS	51.1195146979	390.0	1656	4606993.0
NM_181573	RFC4	63.0113916589	317.0	1092	4606993.0
NM_000077	CDKN2A	582.05616167	1263.0	471	4606993.0
NM_000074	CD40LG	0.0	0.0	786	4606993.0
NM_000075	CDK4	174.934290682	735.0	912	4606993.0
NM_152551	SNRNP48	21.2805219557	100.0	1020	4606993.0
NM_000078	CETP	0.0	0.0	1482	4606993.0
NM_197941	ADAMTS6	5.04793776624	78.0	3354	4606993.0
NM_001137601	ZBTB42	0.684196450585	4.0	1269	4606993.0
NM_006152	LRMP	0.0	0.0	1500	4606993.0
NM_016388	TRAT1	0.0	0.0	561	4606993.0
NM_024015	HOXB4	2.00982707359	7.0	756	4606993.0
NM_021160	BAT5	9.83700692908	76.0	1677	4606993.0
NM_021163	RBAK	8.39910950475	83.0	2145	4606993.0
NM_021165	FAM5B	0.0	0.0	2352	4606993.0
NM_020160	MEIS3	0.514363326891	3.0	1266	4606993.0
NM_021167	GATAD1	16.8825474182	63.0	810	4606993.0
NM_001098616	C1orf43	202.248740162	710.0	762	4606993.0
NM_021168	RAB40C	8.46693107599	33.0	846	4606993.0
NM_001102651	ZNF554	0.805422352312	6.0	1617	4606993.0
NM_001389	DSCAM	0.0	0.0	6039	4606993.0
NM_014400	LYPD3	0.417024637749	2.0	1041	4606993.0
NM_001141972	ATPBD4	8.71732224691	20.0	498	4606993.0
NM_000169	GLA	84.1322961039	500.0	1290	4606993.0
NM_001005	RPS3	592.767194771	1999.0	732	4606993.0
NM_001080141	CT47A6	0.0	0.0	867	4606993.0
NM_000617	SLC11A2	22.0151164858	171.0	1686	4606993.0
NM_000614	CNTF	1.43987611243	4.0	603	4606993.0
NM_000612	IGF2	0.0	0.0	543	4606993.0
NM_002415	MIF	1040.3973803	1668.0	348	4606993.0
NM_000610	CD44	175.869336496	1806.0	2229	4606993.0
NM_006150	PRICKLE3	5.40304161343	46.0	1848	4606993.0
NM_017655	GIPC2	0.0	0.0	948	4606993.0
NM_001015070	KIR3DP1	0.219920287688	1.0	987	4606993.0
NM_000619	IFNG	0.0	0.0	501	4606993.0
NM_017652	ZNF586	3.94983385183	22.0	1209	4606993.0
NM_017653	DYM	14.254773513	132.0	2010	4606993.0
NM_017650	PPP1R9A	0.921704135661	14.0	3297	4606993.0
NM_017654	SAMD9	17.3831081233	382.0	4770	4606993.0
NM_001142777	HSD3B7	2.57094630734	7.0	591	4606993.0
NM_004776	B4GALT5	31.0619032557	167.0	1167	4606993.0
NM_017659	QPCTL	23.047416468	122.0	1149	4606993.0
NM_017658	KLHL28	2.27686703442	18.0	1716	4606993.0
NM_001042762	FIGNL1	23.0460171105	215.0	2025	4606993.0
NM_016252	BIRC6	16.6065168246	1115.0	14574	4606993.0
NM_015899	PLEKHA9	4.24524698198	23.0	1176	4606993.0
NM_014406	CCT8L2	0.0	0.0	1674	4606993.0
NM_019839	LTB4R2	1.66970249191	9.0	1170	4606993.0
NM_001025930	TTLL3	1.59122143472	17.0	2319	4606993.0
NM_001083613	TMEM219	29.1216437386	97.0	723	4606993.0
NM_001085384	ZNF154	0.0	0.0	1314	4606993.0
NM_001083614	EARS2	26.787466187	194.0	1572	4606993.0
NM_001083619	GRIA2	0.0	0.0	2652	4606993.0
NM_001143757	LRRC27	1.77137301402	13.0	1593	4606993.0
NM_175834	KRT79	0.0	0.0	1608	4606993.0
NM_006156	NEDD8	75.8832270713	86.0	246	4606993.0
NM_175839	SMOX	1.30132688218	10.0	1668	4606993.0
NM_001135774	SYN3	0.0	0.0	1740	4606993.0
NM_003257	TJP1	20.560220698	497.0	5247	4606993.0
NM_003256	TIMP4	6.4314466355	20.0	675	4606993.0
NM_003255	TIMP2	210.513471039	643.0	663	4606993.0
NM_003254	TIMP1	126.271250951	363.0	624	4606993.0
NM_003253	TIAM1	0.499931860015	11.0	4776	4606993.0
NM_203412	UBL4B	0.0	0.0	525	4606993.0
NM_003251	THRSP	0.0	0.0	441	4606993.0
NM_003250	THRA	18.7147237892	127.0	1473	4606993.0
NM_001042422	SLC16A3	275.441193622	1774.0	1398	4606993.0
NM_003259	ICAM5	3.12881187673	40.0	2775	4606993.0
NM_003258	TK1	104.374168537	339.0	705	4606993.0
NM_004914	RAB36	0.433256135625	2.0	1002	4606993.0
NM_004917	KLK4	0.0	0.0	765	4606993.0
NM_004911	PDIA4	127.011115251	1134.0	1938	4606993.0
NM_004910	PITPNM1	16.5047967875	284.0	3735	4606993.0
NM_004913	C16orf7	1.71725730972	15.0	1896	4606993.0
NM_182706	SCRIB	38.4488657557	880.0	4968	4606993.0
NM_198531	ATP9B	2.52103744423	40.0	3444	4606993.0
NM_003635	NDST2	3.43762277746	42.0	2652	4606993.0
NM_032888	COL27A1	3.03256014114	78.0	5583	4606993.0
NM_198532	C19orf35	0.0	0.0	1422	4606993.0
NM_198535	ZNF699	1.23777841546	11.0	1929	4606993.0
NM_198534	C19orf45	0.0	0.0	1518	4606993.0
NM_198289	CIDEA	0.0	0.0	762	4606993.0
NM_198536	TMEM205	16.7556109714	44.0	570	4606993.0
NM_198539	ZNF568	0.0	0.0	1935	4606993.0
NM_198538	SBSN	0.0	0.0	744	4606993.0
NM_032880	IGSF21	0.0	0.0	1404	4606993.0
NM_181686	KRTAP12-1	0.0	0.0	291	4606993.0
NM_198282	TMEM173	9.71063817663	51.0	1140	4606993.0
NM_198281	GPRIN3	0.744955208745	8.0	2331	4606993.0
NM_032885	ATG4D	8.37780548572	55.0	1425	4606993.0
NM_006540	NCOA2	7.11190685974	144.0	4395	4606993.0
NM_006519	DYNLT1	47.6011675325	75.0	342	4606993.0
NM_145659	IL27	0.0	0.0	732	4606993.0
NM_006049	SNAPC5	22.656232466	31.0	297	4606993.0
NM_139158	PFTK2	0.0	0.0	1155	4606993.0
NM_139159	DPP9	27.2238166654	336.0	2679	4606993.0
NM_003033	ST3GAL1	14.6404998557	69.0	1023	4606993.0
NM_006512	SAA4	0.0	0.0	393	4606993.0
NM_006511	RSC1A1	16.5079000414	141.0	1854	4606993.0
NM_006510	TRIM27	45.7489820254	325.0	1542	4606993.0
NM_006517	SLC16A2	1.41408028631	12.0	1842	4606993.0
NM_145657	GSX1	0.0	0.0	795	4606993.0
NM_006515	SETMAR	4.7531676777	45.0	2055	4606993.0
NM_006042	HS3ST3A1	0.0	0.0	1221	4606993.0
NM_001127208	TET2	6.71882280818	186.0	6009	4606993.0
NM_018915	PCDHGA2	0.0	0.0	2799	4606993.0
NM_001127200	GAGE2E	0.0	0.0	354	4606993.0
NM_001127202	PCID2	75.0670411987	415.0	1200	4606993.0
NM_015160	PMPCA	69.3275711469	504.0	1578	4606993.0
NM_001017526	ARHGAP8	0.0	0.0	1395	4606993.0
NM_015161	ARL6IP1	92.9249458732	262.0	612	4606993.0
NM_032336	GINS4	26.1636417259	81.0	672	4606993.0
NM_001006658	CR2	0.0	0.0	3279	4606993.0
NM_001123041	CCR2	0.0	0.0	1125	4606993.0
NM_001123040	C3orf71	0.248638400857	1.0	873	4606993.0
NM_012229	NT5C2	24.075010426	187.0	1686	4606993.0
NM_024829	PLBD1	4.7016893274	36.0	1662	4606993.0
NM_024828	C9orf82	23.1851874567	116.0	1086	4606993.0
NM_000420	KEL	0.0	0.0	2199	4606993.0
NM_024821	CCDC134	10.695775383	34.0	690	4606993.0
NM_024827	HDAC11	0.831652582177	4.0	1044	4606993.0
NM_024825	PODNL1	3.10289092064	22.0	1539	4606993.0
NM_024824	ZC3H14	33.7716397278	344.0	2211	4606993.0
NM_014553	TFCP2L1	0.15073703052	1.0	1440	4606993.0
NM_001037808	EIF3C	0.0	0.0	2745	4606993.0
NM_152786	C9orf43	0.313219803677	2.0	1386	4606993.0
NM_014964	EPN2	10.1430525209	90.0	1926	4606993.0
NM_001037804	DEFB130	0.0	0.0	240	4606993.0
NM_001037806	KIAA1602	7.42506900896	137.0	4005	4606993.0
NM_033305	VPS13A	13.9010401689	610.0	9525	4606993.0
NM_213609	FAM19A1	0.0	0.0	402	4606993.0
NM_080817	GPR82	0.0	0.0	1011	4606993.0
NM_018214	LRRC1	3.8588679813	28.0	1575	4606993.0
NM_213608	C2orf66	0.0	0.0	354	4606993.0
NM_005017	PCYT1A	23.5936221683	120.0	1104	4606993.0
NM_015351	TTC9	0.0	0.0	669	4606993.0
NM_015455	CNOT6	27.1002489278	209.0	1674	4606993.0
NM_001005328	OR2A7	0.0	0.0	933	4606993.0
NM_001098507	ZNF207	89.7479144136	614.0	1485	4606993.0
NM_001098506	CEACAM21	0.0	0.0	882	4606993.0
NM_013388	PREB	24.9257022716	144.0	1254	4606993.0
NM_013389	NPC1L1	0.0	0.0	4080	4606993.0
NM_147156	SGMS1	19.0496653062	109.0	1242	4606993.0
NM_013385	CYTH4	0.0	0.0	1185	4606993.0
NM_013386	SLC25A24	51.4650279933	340.0	1434	4606993.0
NM_001039523	CHRNA1	0.0	0.0	1449	4606993.0
NM_001380	DOCK1	24.0016004866	619.0	5598	4606993.0
NM_013381	TRHDE	2.11767145315	30.0	3075	4606993.0
NM_013382	POMT2	11.8502187508	123.0	2253	4606993.0
NM_001005325	OR6M1	0.0	0.0	942	4606993.0
NM_032236	USP48	42.1132491444	603.0	3108	4606993.0
NM_001005324	OR10V1	0.0	0.0	930	4606993.0
NM_018649	H2AFY2	0.0	0.0	1119	4606993.0
NM_213601	TMED8	8.65581966665	39.0	978	4606993.0
NM_018172	FAM86C	5.23039334815	12.0	498	4606993.0
NM_018170	RPRD1A	46.9259305234	203.0	939	4606993.0
NM_001005326	OR4F6	0.0	0.0	939	4606993.0
NM_018176	LGI2	0.132516070786	1.0	1638	4606993.0
NM_018177	N4BP2	3.88120191513	95.0	5313	4606993.0
NM_018174	MAP1S	10.0339668618	147.0	3180	4606993.0
NM_005013	NUCB2	21.8264355831	127.0	1263	4606993.0
NM_016824	ADD3	17.9093501607	175.0	2121	4606993.0
NM_001043229	METTL12	1.2008925253	4.0	723	4606993.0
NM_213606	SLC16A12	0.148570379157	1.0	1461	4606993.0
NM_002348	LY9	0.0	0.0	1968	4606993.0
NM_002349	LY75	0.251957427682	6.0	5169	4606993.0
NM_002618	PEX13	10.2083295916	57.0	1212	4606993.0
NM_005011	NRF1	8.90066275449	62.0	1512	4606993.0
NM_004631	LRP8	49.6869282343	662.0	2892	4606993.0
NM_201999	ELF2	6.58891762271	53.0	1746	4606993.0
NM_002342	LTBR	94.7568929468	571.0	1308	4606993.0
NM_002343	LTF	0.0	0.0	2133	4606993.0
NM_002616	PER1	6.83745972674	122.0	3873	4606993.0
NM_213604	ADAMTSL5	1.83950274532	12.0	1416	4606993.0
NM_002610	PDK1	16.0602200023	97.0	1311	4606993.0
NM_002611	PDK2	7.4481826845	42.0	1224	4606993.0
NM_002344	LTK	0.0836459822536	1.0	2595	4606993.0
NM_002345	LUM	19.8492656118	93.0	1017	4606993.0
NM_178457	ZNF831	0.0	0.0	5034	4606993.0
NM_018440	PAG1	1.00259272031	6.0	1299	4606993.0
NM_024531	GPR172A	43.8016124559	270.0	1338	4606993.0
NM_024533	CHST5	0.0	0.0	1236	4606993.0
NM_024532	SPAG16	7.78489980405	68.0	1896	4606993.0
NM_024535	CORO7	3.12543303021	40.0	2778	4606993.0
NM_024537	CARS2	53.785106819	420.0	1695	4606993.0
NM_024536	CHPF	22.8436530787	245.0	2328	4606993.0
NM_005963	MYH1	0.0	0.0	5820	4606993.0
NM_005961	MUC6	0.0	0.0	7320	4606993.0
NM_005014	OMD	0.0	0.0	1266	4606993.0
NM_005967	NAB2	9.21616521199	67.0	1578	4606993.0
NM_001130929	PL-5283	49.7432200715	33.0	144	4606993.0
NM_005964	MYH10	17.1643501824	469.0	5931	4606993.0
NM_015450	POT1	17.0914428306	150.0	1905	4606993.0
NM_032461	SPANXB1	0.0	0.0	312	4606993.0
NM_005969	NAP1L4	94.483253598	491.0	1128	4606993.0
NM_005968	HNRNPM	200.630781415	2027.0	2193	4606993.0
NM_032464	LAT2	0.0	0.0	732	4606993.0
NM_001130921	RABL2B	0.629163257821	2.0	690	4606993.0
NM_007000	UPK1A	0.0	0.0	777	4606993.0
NM_018717	MAML3	1.01996510519	16.0	3405	4606993.0
NM_018714	COG1	12.6858809783	172.0	2943	4606993.0
NM_018715	RCC2	49.6654017192	359.0	1569	4606993.0
NM_018712	ELMOD1	0.0	0.0	1005	4606993.0
NM_018713	SLC30A10	0.0	0.0	1458	4606993.0
NM_018710	TMEM55A	8.97411158442	32.0	774	4606993.0
NM_018711	SVOP	0.0	0.0	915	4606993.0
NM_033224	PURB	18.7241397655	81.0	939	4606993.0
NM_001077685	AGAP7	0.0	0.0	1992	4606993.0
NM_033226	ABCC12	0.0	0.0	4080	4606993.0
NM_018718	TSGA14	9.28604594431	48.0	1122	4606993.0
NM_033222	PSIP1	68.2659907709	501.0	1593	4606993.0
NM_001015001	CKMT1A	0.0	0.0	1254	4606993.0
NM_176812	CHMP4B	47.5927051027	148.0	675	4606993.0
NM_006547	IGF2BP3	33.8066774655	271.0	1740	4606993.0
NM_144982	ZFC3H1	19.7427636355	543.0	5970	4606993.0
NM_003604	IRS4	0.0	0.0	3774	4606993.0
NM_177439	FTSJ1	66.8390052401	303.0	984	4606993.0
NM_001003652	SMAD2	47.3082372708	306.0	1404	4606993.0
NM_176811	NLRP8	0.0	0.0	3147	4606993.0
NM_152740	HIBADH	49.1662148211	229.0	1011	4606993.0
NM_007136	ZNF80	0.0	0.0	822	4606993.0
NM_001163735	MYO19	36.0651152732	484.0	2913	4606993.0
NM_000426	LAMA2	0.139008212583	6.0	9369	4606993.0
NM_001003927	EVI2A	0.0	0.0	780	4606993.0
NM_006548	IGF2BP2	0.120589624416	1.0	1800	4606993.0
NM_021951	DMRT1	0.0	0.0	1122	4606993.0
NM_021952	ELAVL4	0.0	0.0	1143	4606993.0
NM_021954	GJA3	0.33189804885	2.0	1308	4606993.0
NM_021955	GNGT1	0.964716995325	1.0	225	4606993.0
NM_018414	ST6GALNAC1	0.0	0.0	1803	4606993.0
NM_032796	SYAP1	58.4159370399	285.0	1059	4606993.0
NM_032797	AIFM2	48.1713633361	249.0	1122	4606993.0
NM_002121	HLA-DPB1	0.0	0.0	777	4606993.0
NM_032795	RPUSD4	16.4614407932	86.0	1134	4606993.0
NM_032792	ZBTB45	4.52211091559	32.0	1536	4606993.0
NM_032790	ORAI1	16.184396961	68.0	912	4606993.0
NM_203411	TMEM88	0.0	0.0	480	4606993.0
NM_005683	GPR55	0.0	0.0	960	4606993.0
NM_001034841	ITPRIPL2	13.7688153251	102.0	1608	4606993.0
NM_213605	ZNF517	0.293524440768	2.0	1479	4606993.0
NM_006549	CAMKK2	13.0212226024	106.0	1767	4606993.0
NM_001115152	CD300LD	0.0	0.0	585	4606993.0
NM_001039948	SGSM1	0.0629710832458	1.0	3447	4606993.0
NM_000290	PGAM2	0.0	0.0	762	4606993.0
NM_014815	MED24	34.7151949075	475.0	2970	4606993.0
NM_014814	PSMD6	65.8604871809	355.0	1170	4606993.0
NM_001030055	ARHGAP5	12.4681487919	259.0	4509	4606993.0
NM_014811	KIAA0649	11.3613365152	190.0	3630	4606993.0
NM_014810	CEP350	13.4590087545	580.0	9354	4606993.0
NM_014813	LRIG2	4.81906003762	71.0	3198	4606993.0
NM_014812	CEP170	10.9557766031	240.0	4755	4606993.0
NM_005347	HSPA5	392.588267334	3554.0	1965	4606993.0
NM_005346	HSPA1B	6.42393326326	57.0	1926	4606993.0
NM_005345	HSPA1A	9.57954960311	85.0	1926	4606993.0
NM_001005471	OR2T6	0.0	0.0	927	4606993.0
NM_005342	HMGB3	12.5989159837	35.0	603	4606993.0
NM_001005473	PLCXD3	2.02231047157	9.0	966	4606993.0
NM_005340	HINT1	354.362581354	622.0	381	4606993.0
NM_001042683	SHPRH	7.58685907165	177.0	5064	4606993.0
NM_001112726	KIAA0284	11.1206123095	239.0	4665	4606993.0
NM_001112724	STK32A	0.0	0.0	1191	4606993.0
NM_001099294	KIAA1644	14.8325238031	41.0	600	4606993.0
NM_012419	RGS17	2.40036219216	7.0	633	4606993.0
NM_001004308	ZCCHC16	0.0	0.0	933	4606993.0
NM_001004309	ZNF774	0.896947619621	6.0	1452	4606993.0
NM_001099293	KIF4B	3.22223287912	55.0	3705	4606993.0
NM_012413	QPCT	0.0	0.0	1086	4606993.0
NM_012144	DNAI1	0.0	0.0	2100	4606993.0
NM_001004306	CCDC144NL	0.0	0.0	666	4606993.0
NM_014153	ZC3H7A	34.0926222113	458.0	2916	4606993.0
NM_012141	INTS6	5.21468646122	64.0	2664	4606993.0
NM_012416	RANBP6	27.6723749337	423.0	3318	4606993.0
NM_012415	RAD54B	9.61010618285	121.0	2733	4606993.0
NM_012414	RAB3GAP2	26.1594708919	504.0	4182	4606993.0
NM_001846	COL4A2	95.5424624967	2262.0	5139	4606993.0
NM_001017420	ESCO2	14.663057321	122.0	1806	4606993.0
NM_001114093	LSM14A	35.3972130289	227.0	1392	4606993.0
NM_182508	C13orf30	0.0	0.0	420	4606993.0
NM_020369	FSCN3	0.0	0.0	1497	4606993.0
