RefSeq_Accession	Gene_Name	Expression_Level_(rpkM)	Read_Count	Feature_Length	Total_Mapped_Reads
NM_033449	FCHSD1	2.37151087772	43.0	2073	8746696.0
NM_033448	KRT71	0.0	0.0	1572	8746696.0
NM_015352	POFUT1	39.0893102521	399.0	1167	8746696.0
NM_005877	SF3A1	63.1160720435	1315.0	2382	8746696.0
NM_033440	CELA2A	0.0	0.0	810	8746696.0
NM_001040260	DCLK2	8.59578317382	173.0	2301	8746696.0
NM_033445	HIST3H2A	2.03639235142	7.0	393	8746696.0
NM_015354	NUP188	87.9787990258	4040.0	5250	8746696.0
NM_001319	CSNK1G2	28.0325631178	306.0	1248	8746696.0
NM_015701	C2orf30	24.2515816397	308.0	1452	8746696.0
NM_001310	CREBL2	17.0076027083	54.0	363	8746696.0
NM_001311	CRIP1	48.3699128307	99.0	234	8746696.0
NM_001312	CRIP2	32.8216894371	180.0	627	8746696.0
NM_015604	DCAF4	5.14787317639	67.0	1488	8746696.0
NM_001315	MAPK14	28.7141797649	272.0	1083	8746696.0
NM_001316	CSE1L	210.936008441	5380.0	2916	8746696.0
NM_014460	CSDC2	1.48479071263	6.0	462	8746696.0
NM_198688	KRTAP10-6	0.0	0.0	1098	8746696.0
NM_174922	ADCK5	1.96779492036	30.0	1743	8746696.0
NM_015358	MORC3	11.0274669097	272.0	2820	8746696.0
NM_015705	SGSM3	10.4674445706	206.0	2250	8746696.0
NM_000523	HOXD13	0.0	0.0	1032	8746696.0
NM_021209	NLRC4	0.0	0.0	3075	8746696.0
NM_015608	C10orf137	19.0390010217	602.0	3615	8746696.0
NM_021200	PLEKHB1	0.0	0.0	732	8746696.0
NM_021201	MS4A7	0.0	0.0	723	8746696.0
NM_021202	TP53INP2	0.172441756972	1.0	663	8746696.0
NM_021203	SRPRB	79.1615440601	565.0	816	8746696.0
NM_021204	ENOPH1	46.1097411	317.0	786	8746696.0
NM_021205	RHOU	0.147141421973	1.0	777	8746696.0
NM_145036	CCDC46	1.39522697718	35.0	2868	8746696.0
NM_001099218	RAD51AP2	0.0	0.0	3480	8746696.0
NM_001099219	KRTAP19-8	0.0	0.0	192	8746696.0
NM_201266	NRP2	1.92183747819	47.0	2796	8746696.0
NM_001001317	TRYX3	0.0	0.0	726	8746696.0
NM_138733	PGK2	0.36468543819	4.0	1254	8746696.0
NM_012284	KCNH3	0.0703129673263	2.0	3252	8746696.0
NM_001101341	SFTA3	0.0	0.0	285	8746696.0
NM_005202	COL8A2	0.0541329947314	1.0	2112	8746696.0
NM_174942	GAS2L3	13.7633333827	251.0	2085	8746696.0
NM_174943	C14orf178	0.0	0.0	369	8746696.0
NM_174941	CD163L1	0.0	0.0	4362	8746696.0
NM_207672	GRIPAP1	15.1586221157	249.0	1878	8746696.0
NM_174944	TSSK4	0.0	0.0	987	8746696.0
NM_001146157	FAM25A	0.0	0.0	270	8746696.0
NM_178014	TUBB	290.403931538	3391.0	1335	8746696.0
NM_002558	P2RX1	0.0	0.0	1200	8746696.0
NM_152498	WDR65	0.0	0.0	2097	8746696.0
NM_003657	BCAS1	0.0	0.0	1755	8746696.0
NM_005207	CRKL	21.1859446749	169.0	912	8746696.0
NM_004284	CHD1L	25.8449483621	609.0	2694	8746696.0
NM_138387	G6PC3	30.7512850762	280.0	1041	8746696.0
NM_021068	IFNA4	0.0	0.0	570	8746696.0
NM_021069	SORBS2	1.79990978304	52.0	3303	8746696.0
NM_181611	KRTAP19-5	0.0	0.0	219	8746696.0
NM_021064	HIST1H2AG	2.61821873754	9.0	393	8746696.0
NM_021065	HIST1H2AD	0.0	0.0	393	8746696.0
NM_001142673	KIAA0652	20.2319455212	275.0	1554	8746696.0
NM_001145373	OTUD1	2.29290294696	29.0	1446	8746696.0
NM_001142675	CHID1	21.8598375476	226.0	1182	8746696.0
NM_021061	ZNF250	2.78519565049	41.0	1683	8746696.0
NM_021062	HIST1H2BB	0.0	0.0	381	8746696.0
NM_001005180	OR56B1	0.0	0.0	975	8746696.0
NM_001143773	FAM13C	2.42446939425	32.0	1509	8746696.0
NM_001646	APOC4	0.0	0.0	384	8746696.0
NM_178012	TUBB2B	0.0	0.0	1338	8746696.0
NM_153477	UXT	99.7575564085	445.0	510	8746696.0
NM_152495	CNIH3	0.0	0.0	483	8746696.0
NM_153478	CSAG1	0.482400358112	1.0	237	8746696.0
NM_003656	CAMK1	7.19049590394	70.0	1113	8746696.0
NM_178013	PRIMA1	0.247465118772	1.0	462	8746696.0
NM_004304	ALK	0.0	0.0	4863	8746696.0
NM_002551	OR3A2	0.0	0.0	966	8746696.0
NM_001542	IGSF3	3.04249707343	97.0	3645	8746696.0
NM_001001664	SPOPL	10.6668170789	110.0	1179	8746696.0
NM_001001665	CYP27C1	3.98465282398	39.0	1119	8746696.0
NM_001001914	OR2G3	0.0	0.0	930	8746696.0
NM_001001667	OR6V1	0.0	0.0	942	8746696.0
NM_001001912	OR4E2	0.0	0.0	942	8746696.0
NM_001001661	ZNF425	0.0506103961366	1.0	2259	8746696.0
NM_001001662	ZNF782	1.57882745777	29.0	2100	8746696.0
NM_001001663	TMEM211	0.0	0.0	390	8746696.0
NM_002557	OVGP1	0.112252218824	2.0	2037	8746696.0
NM_080622	C20orf135	0.0	0.0	1410	8746696.0
NM_001001668	ZNF470	0.0	0.0	2154	8746696.0
NM_001001669	FLJ41603	0.0	0.0	2028	8746696.0
NM_001001918	OR14C36	0.0	0.0	939	8746696.0
NM_002556	OSBP	23.8656830633	506.0	2424	8746696.0
NM_206963	RARRES1	1.93777770971	15.0	885	8746696.0
NM_000379	XDH	0.0571358744991	2.0	4002	8746696.0
NM_152492	CCDC27	0.0	0.0	1971	8746696.0
NM_001010911	C10orf114	0.556344938553	2.0	411	8746696.0
NM_133266	SHANK2	0.0	0.0	3786	8746696.0
NM_133267	GSX2	0.0	0.0	915	8746696.0
NM_000377	WAS	0.0	0.0	1509	8746696.0
NM_152493	ZNF362	2.62512878963	29.0	1263	8746696.0
NM_000371	TTR	0.0	0.0	444	8746696.0
NM_133263	PPARGC1B	4.05659129268	109.0	3072	8746696.0
NM_000373	UMPS	49.5187477792	625.0	1443	8746696.0
NM_181471	RFC2	62.4783201839	582.0	1065	8746696.0
NM_182920	ADAMTS9	0.0196847253569	1.0	5808	8746696.0
NM_033625	RPL34	157.282957438	487.0	354	8746696.0
NM_182922	HEATR3	16.1168472067	288.0	2043	8746696.0
NM_182925	FLT4	0.0558792203679	2.0	4092	8746696.0
NM_182924	MICALL2	3.87412795885	92.0	2715	8746696.0
NM_003318	TTK	36.4217892757	820.0	2574	8746696.0
NM_006239	PPEF2	0.0	0.0	2262	8746696.0
NM_003316	TTC3	14.3898645817	765.0	6078	8746696.0
NM_006237	POU4F1	0.0	0.0	1260	8746696.0
NM_144965	TTC16	0.0	0.0	2622	8746696.0
NM_006235	POU2AF1	0.0	0.0	771	8746696.0
NM_006232	POLR2H	93.3812083949	370.0	453	8746696.0
NM_006233	POLR2I	46.8808919451	155.0	378	8746696.0
NM_003310	TSSC1	19.8405796772	202.0	1164	8746696.0
NM_002123	HLA-DQB1	0.0	0.0	786	8746696.0
NM_153615	RGL4	0.0	0.0	1422	8746696.0
NM_153614	DNAJB13	0.0	0.0	951	8746696.0
NM_004508	IDI1	95.7420837062	716.0	855	8746696.0
NM_000528	MAN2B1	6.5147882355	173.0	3036	8746696.0
NM_153610	CMYA5	0.271542806004	29.0	12210	8746696.0
NM_153613	LPCAT4	14.7357229391	203.0	1575	8746696.0
NM_153612	HS3ST5	0.0	0.0	1041	8746696.0
NM_004502	HOXB7	8.04148119899	46.0	654	8746696.0
NM_004855	PIGB	7.62192565818	111.0	1665	8746696.0
NM_004857	AKAP5	1.06849425115	12.0	1284	8746696.0
NM_004506	HSF2	7.09676504486	100.0	1611	8746696.0
NM_004507	HUS1	21.5638110258	159.0	843	8746696.0
NM_004852	ONECUT2	9.20668247819	122.0	1515	8746696.0
NM_004853	STX8	13.024809669	81.0	711	8746696.0
NM_198439	KBTBD3	0.310845255227	5.0	1839	8746696.0
NM_003436	ZNF135	0.0	0.0	1977	8746696.0
NM_198433	AURKA	64.4279111947	683.0	1212	8746696.0
NM_001018065	NTRK2	0.0	0.0	1662	8746696.0
NM_144682	SLFN13	0.0	0.0	2694	8746696.0
NM_032924	ZNF3	12.532696552	147.0	1341	8746696.0
NM_001161586	ME3	5.92116538734	94.0	1815	8746696.0
NM_144681	CCDC42	0.0	0.0	951	8746696.0
NM_000195	HPS1	9.78563921877	180.0	2103	8746696.0
NM_000194	HPRT1	104.409940523	600.0	657	8746696.0
NM_001677	ATP1B1	85.8720242739	685.0	912	8746696.0
NM_144685	HIPK4	0.0	0.0	1851	8746696.0
NM_000199	SGSH	7.87952553132	104.0	1509	8746696.0
NM_006113	VAV3	1.07857438559	24.0	2544	8746696.0
NM_144688	CCDC155	0.0	0.0	1689	8746696.0
NM_001731	BTG1	68.9075255725	311.0	516	8746696.0
NM_032928	TMEM141	25.5229620664	73.0	327	8746696.0
NM_198129	LAMA3	2.11466143786	185.0	10002	8746696.0
NM_000061	BTK	0.0	0.0	1980	8746696.0
NM_003431	ZNF124	4.59943789718	35.0	870	8746696.0
NM_001160233	ATP1A1	195.981740801	5266.0	3072	8746696.0
NM_144773	PROKR2	0.0	0.0	1155	8746696.0
NM_006110	CD2BP2	30.309411974	272.0	1026	8746696.0
NM_001136493	MFSD2	2.03157944933	29.0	1632	8746696.0
NM_133170	PTPRT	0.0	0.0	4383	8746696.0
NM_000062	SERPING1	0.0	0.0	1503	8746696.0
NM_020338	ZMIZ1	15.2367146818	427.0	3204	8746696.0
NM_020337	ANKRD50	24.5447326265	921.0	4290	8746696.0
NM_020336	KIAA1219	20.0362326666	786.0	4485	8746696.0
NM_020335	VANGL2	0.0	0.0	1566	8746696.0
NM_000064	C3	0.75577988798	33.0	4992	8746696.0
NM_000999	RPL38	1055.26097493	1966.0	213	8746696.0
NM_000998	RPL37A	1037.56536379	2532.0	279	8746696.0
NM_001003408	ABLIM1	18.3660859233	360.0	2241	8746696.0
NM_144962	PEBP4	0.0	0.0	684	8746696.0
NM_000990	RPL27A	145.276972277	568.0	447	8746696.0
NM_145271	ZNF688	1.65095862632	12.0	831	8746696.0
NM_000992	RPL29	68.1209605699	286.0	480	8746696.0
NM_007065	CDC37	89.1906076359	887.0	1137	8746696.0
NM_000997	RPL37	2213.08055718	5691.0	294	8746696.0
NM_000996	RPL35A	779.015735063	2269.0	333	8746696.0
NM_018426	TMEM63B	6.45072939858	141.0	2499	8746696.0
NM_001014795	ILK	63.9366832253	760.0	1359	8746696.0
NM_004282	BAG2	102.644329029	571.0	636	8746696.0
NM_178511	LOC255783	0.799502691417	3.0	429	8746696.0
NM_001163560	C16orf73	0.0	0.0	1416	8746696.0
NM_175932	PSMD13	76.1187034728	757.0	1137	8746696.0
NM_144779	FXYD5	76.4321595331	359.0	537	8746696.0
NM_004704	RRP9	34.7470140299	434.0	1428	8746696.0
NM_170587	RGS20	3.72279145258	38.0	1167	8746696.0
NM_005689	ABCB6	26.6722190885	590.0	2529	8746696.0
NM_004705	PRKRIR	3.2508213109	65.0	2286	8746696.0
NM_002619	PF4	0.0	0.0	306	8746696.0
NM_002040	GABPA	2.42896531964	29.0	1365	8746696.0
NM_002043	GABRR2	0.0	0.0	1473	8746696.0
NM_002042	GABRR1	0.0	0.0	1440	8746696.0
NM_178510	ANKK1	0.0	0.0	2298	8746696.0
NM_002047	GARS	151.357023712	2939.0	2220	8746696.0
NM_002046	GAPDH	602.154811298	5309.0	1008	8746696.0
NM_001003745	OR10A3	0.0	0.0	945	8746696.0
NM_002048	GAS1	5.06659798087	46.0	1038	8746696.0
NM_145653	TCEB3C	0.0	0.0	1641	8746696.0
NM_000525	KCNJ11	0.0974670800278	1.0	1173	8746696.0
NM_013267	GLS2	0.0	0.0	1809	8746696.0
NM_013266	CTNNA3	0.0	0.0	2688	8746696.0
NM_013265	C11orf2	25.4550901611	523.0	2349	8746696.0
NM_013264	DDX25	0.0	0.0	1452	8746696.0
NM_013263	BRD7	5.84503501394	100.0	1956	8746696.0
NM_013262	MYLIP	3.67424667378	43.0	1338	8746696.0
NM_013261	PPARGC1A	2.0509562159	43.0	2397	8746696.0
NM_013260	SAP30BP	39.4662817252	320.0	927	8746696.0
NM_024782	NHEJ1	14.6086908448	115.0	900	8746696.0
NM_024783	AGBL2	0.126610060767	3.0	2709	8746696.0
NM_024786	ZDHHC11	0.922751290336	10.0	1239	8746696.0
NM_024787	RNF122	1.71004742331	7.0	468	8746696.0
NM_024784	ZBTB3	1.92205081815	29.0	1725	8746696.0
NM_013268	LGALS13	0.0	0.0	420	8746696.0
NM_000444	PHEX	0.355689864048	7.0	2250	8746696.0
NM_003904	ZNF259	21.6230717042	261.0	1380	8746696.0
NM_021626	SCPEP1	31.127069465	370.0	1359	8746696.0
NM_024889	C10orf81	0.0	0.0	1092	8746696.0
NM_021199	SQRDL	3.97151336956	47.0	1353	8746696.0
NM_025245	PBX4	0.609754052654	6.0	1125	8746696.0
NM_001047160	NET1	25.5340893071	400.0	1791	8746696.0
NM_001012643	MYPOP	2.85822212182	30.0	1200	8746696.0
NM_002265	KPNB1	334.991019948	7709.0	2631	8746696.0
NM_002264	KPNA1	48.5031632793	686.0	1617	8746696.0
NM_002267	KPNA3	53.0030462436	726.0	1566	8746696.0
NM_002266	KPNA2	142.371818898	1980.0	1590	8746696.0
NM_002593	PCOLCE	27.4389323694	324.0	1350	8746696.0
NM_002592	PCNA	115.783450838	796.0	786	8746696.0
NM_002263	KIFC1	30.5894790881	541.0	2022	8746696.0
NM_002590	PCDH8	0.0	0.0	3213	8746696.0
NM_001161357	FCHO1	0.89719976918	21.0	2676	8746696.0
NM_024888	PRG2	0.561185958768	11.0	2241	8746696.0
NM_016573	GMIP	4.19951619683	107.0	2913	8746696.0
NM_002269	KPNA5	4.16382975771	59.0	1620	8746696.0
NM_002268	KPNA4	54.0251435541	740.0	1566	8746696.0
NM_002599	PDE2A	158.345100988	3914.0	2826	8746696.0
NM_024430	PSTPIP2	4.55040337802	40.0	1005	8746696.0
NM_001136022	NFATC4	3.98867612164	101.0	2895	8746696.0
NM_015241	MICAL3	7.66758871754	403.0	6009	8746696.0
NM_001024593	ZMYND17	0.661338451902	8.0	1383	8746696.0
NM_001024596	ZNF772	0.311099006456	4.0	1470	8746696.0
NM_032545	CFC1	0.0	0.0	672	8746696.0
NM_001024594	C1orf53	5.22049702615	20.0	438	8746696.0
NM_020771	HACE1	2.38708660723	57.0	2730	8746696.0
NM_001024599	HIST2H2BF	0.300075813314	1.0	381	8746696.0
NM_001024598	HES3	0.0	0.0	561	8746696.0
NM_033632	FBXW7	7.21283925279	134.0	2124	8746696.0
NM_033631	LUZP1	28.0249077125	792.0	3231	8746696.0
NM_033141	MAP3K9	1.39633133148	41.0	3357	8746696.0
NM_033142	CGB7	0.0	0.0	498	8746696.0
NM_001130007	GSPT1	228.048015693	2992.0	1500	8746696.0
NM_014209	ETV2	0.22221357604	2.0	1029	8746696.0
NM_144632	TMEM182	1.49124632443	9.0	690	8746696.0
NM_000449	RFX5	23.5946158948	382.0	1851	8746696.0
NM_002693	POLG	19.1162812878	622.0	3720	8746696.0
NM_001025231	KPRP	0.0	0.0	1740	8746696.0
NM_001025232	CLLU1OS	0.0	0.0	306	8746696.0
NM_001025237	TSPAN4	28.5423575902	179.0	717	8746696.0
NM_080678	UBE2F	31.7580235757	155.0	558	8746696.0
NM_015247	CYLD	12.2651677258	308.0	2871	8746696.0
NM_147128	ZNRF2	16.7807828277	107.0	729	8746696.0
NM_080671	KCNE4	0.0	0.0	513	8746696.0
NM_080672	PHACTR3	0.0	0.0	1680	8746696.0
NM_152272	CHMP7	22.748258297	271.0	1362	8746696.0
NM_080676	MACROD2	0.17891844268	2.0	1278	8746696.0
NM_080677	DYNLL2	66.9035696662	158.0	270	8746696.0
NM_024762	ZNF552	1.58790117879	17.0	1224	8746696.0
NM_018279	TMEM19	13.1178542485	116.0	1011	8746696.0
NM_001145408	NONO	95.1125892514	1178.0	1416	8746696.0
NM_018275	C7orf43	4.00118300472	61.0	1743	8746696.0
NM_015314	KIAA0895	2.43252946538	30.0	1410	8746696.0
NM_001007156	NTRK3	0.0	0.0	1839	8746696.0
NM_015316	PPP1R13B	1.36230568593	39.0	3273	8746696.0
NM_018271	THNSL2	0.0	0.0	1455	8746696.0
NM_018270	C20orf20	31.4172057618	169.0	615	8746696.0
NM_018273	TMEM143	1.32555228838	16.0	1380	8746696.0
NM_015312	KIAA1109	6.49371013426	853.0	15018	8746696.0
NM_012338	TSPAN12	6.84976979084	55.0	918	8746696.0
NM_002695	POLR2E	100.24096541	555.0	633	8746696.0
NM_012337	CCDC19	0.552313453491	8.0	1656	8746696.0
NM_012334	MYO10	237.764101518	12846.0	6177	8746696.0
NM_152277	UBTD2	18.6493925679	115.0	705	8746696.0
NM_012333	MYCBP	47.6370353636	130.0	312	8746696.0
NM_012330	MYST4	6.54147910875	356.0	6222	8746696.0
NM_014408	TRAPPC3	79.5880635025	378.0	543	8746696.0
NM_002697	POU2F1	5.94182376578	116.0	2232	8746696.0
NM_014959	CARD8	1.7643346431	20.0	1296	8746696.0
NM_014402	UQCRQ	395.329999499	861.0	249	8746696.0
NM_002690	POLB	17.0132269156	150.0	1008	8746696.0
NM_016618	KRCC1	7.62192565818	52.0	780	8746696.0
NM_014957	DENND3	5.8483499629	184.0	3597	8746696.0
NM_014950	ZBTB1	16.6027993019	281.0	1935	8746696.0
NM_014951	ZNF365	4.39007972959	47.0	1224	8746696.0
NM_014952	BAHD1	3.36691978498	69.0	2343	8746696.0
NM_014953	DIS3	42.1629985575	1061.0	2877	8746696.0
NM_005066	SFPQ	223.221226726	4147.0	2124	8746696.0
NM_005067	SIAH2	15.0093305269	128.0	975	8746696.0
NM_005064	CCL23	0.0	0.0	414	8746696.0
NM_005065	SEL1L	26.125468451	545.0	2385	8746696.0
NM_005063	SCD	111.576522829	1054.0	1080	8746696.0
NM_005060	RORC	0.0	0.0	1557	8746696.0
NM_005061	RPL3L	0.0934059516933	1.0	1224	8746696.0
NM_018356	C5orf22	48.2607256686	561.0	1329	8746696.0
NM_174869	IDH3G	38.0096030198	380.0	1143	8746696.0
NM_005068	SIM1	0.0	0.0	2301	8746696.0
NM_005069	SIM2	4.1076246062	72.0	2004	8746696.0
NM_018091	ELP3	21.349737017	307.0	1644	8746696.0
NM_018090	NECAP2	19.9209420611	138.0	792	8746696.0
NM_018093	WDR74	67.3335919544	682.0	1158	8746696.0
NM_018092	NETO2	38.1820800557	527.0	1578	8746696.0
NM_018094	GSPT2	6.24052736719	103.0	1887	8746696.0
NM_018097	HAUS2	23.7377769439	147.0	708	8746696.0
NM_018099	FAR2	9.9705422854	135.0	1548	8746696.0
NM_018098	ECT2	66.1314137989	1534.0	2652	8746696.0
NM_015366	PRR5	0.601730973014	6.0	1140	8746696.0
NM_001813	CENPE	32.4538322344	2301.0	8106	8746696.0
NM_152296	ATP1A3	0.0751669197059	2.0	3042	8746696.0
NM_001763	CD1A	0.0	0.0	984	8746696.0
NM_001762	CCT6A	258.672683756	3611.0	1596	8746696.0
NM_001817	CEACAM4	0.0	0.0	735	8746696.0
NM_001764	CD1B	0.0	0.0	1002	8746696.0
NM_001767	CD2	0.0	0.0	1056	8746696.0
NM_001766	CD1D	0.0	0.0	1008	8746696.0
NM_001769	CD9	75.0543334462	451.0	687	8746696.0
NM_001819	CHGB	0.0	0.0	2034	8746696.0
NM_004383	CSK	34.814117197	412.0	1353	8746696.0
NM_004227	CYTH3	27.248384228	286.0	1200	8746696.0
NM_004069	AP2S1	129.252935112	485.0	429	8746696.0
NM_022494	ZDHHC6	32.3103370292	351.0	1242	8746696.0
NM_022495	C14orf135	19.1156921459	471.0	2817	8746696.0
NM_022496	ACTR6	23.5185363508	245.0	1191	8746696.0
NM_022497	MRPS25	63.2970262992	289.0	522	8746696.0
NM_022490	POLR1E	95.2740707272	1050.0	1260	8746696.0
NM_022491	SUDS3	6.60257997745	57.0	987	8746696.0
NM_022492	TTC31	4.03082606923	55.0	1560	8746696.0
NM_022493	NARFL	7.66986229754	96.0	1431	8746696.0
NM_018899	PCDHAC2	0.642721905699	17.0	3024	8746696.0
NM_018898	PCDHAC1	0.0	0.0	2892	8746696.0
NM_003825	SNAP23	37.9298658933	211.0	636	8746696.0
NM_018890	RAC1	40.8060642549	227.0	636	8746696.0
NM_014504	RABGEF1	20.6814446213	267.0	1476	8746696.0
NM_018897	DNAH7	0.0757458450502	8.0	12075	8746696.0
NM_004389	CTNNA2	0.0	0.0	2721	8746696.0
NM_024095	ASB8	12.5273864624	95.0	867	8746696.0
NM_020928	ZSWIM6	9.96616924054	318.0	3648	8746696.0
NM_020929	LRRC4C	0.0	0.0	1923	8746696.0
NM_001142310	TMEM169	0.0	0.0	894	8746696.0
NM_020922	WNK3	0.0	0.0	5403	8746696.0
NM_020923	ZDBF2	6.03604728344	373.0	7065	8746696.0
NM_020920	CHD8	21.9093130079	1324.0	6909	8746696.0
NM_001142522	FBXO5	36.6876272353	387.0	1206	8746696.0
NM_020927	VAT1L	0.0	0.0	1260	8746696.0
NM_020924	ZBTB26	7.41499554981	86.0	1326	8746696.0
NM_020925	CACHD1	10.8973610309	350.0	3672	8746696.0
NM_001105	ACVR1	20.6240341339	276.0	1530	8746696.0
NM_025205	MED28	42.5805902691	200.0	537	8746696.0
NM_025207	FLAD1	20.4806845917	316.0	1764	8746696.0
NM_001101	ACTB	1171.87106994	11562.0	1128	8746696.0
NM_001100	ACTA1	2.82293542895	28.0	1134	8746696.0
NM_001103	ACTN2	0.0	0.0	2685	8746696.0
NM_025203	C2orf44	7.33689519727	139.0	2166	8746696.0
NM_018494	LRDD	1.21303856629	24.0	2262	8746696.0
NM_001109	ADAM8	0.0444686444468	1.0	2571	8746696.0
NM_025209	EPC1	6.9207449226	152.0	2511	8746696.0
NM_032689	ZNF607	2.89786269644	53.0	2091	8746696.0
NM_016141	DYNC1LI1	51.1279936803	703.0	1572	8746696.0
NM_016140	TPPP3	0.430617268824	2.0	531	8746696.0
NM_016143	NSFL1C	21.982373192	214.0	1113	8746696.0
NM_000606	C8G	0.0	0.0	609	8746696.0
NM_016145	C19orf56	76.5754213321	215.0	321	8746696.0
NM_016144	COMMD10	23.8419842017	127.0	609	8746696.0
NM_016147	PPME1	46.8738580529	476.0	1161	8746696.0
NM_016146	TRAPPC4	22.172874642	128.0	660	8746696.0
NM_004568	SERPINB6	44.4780807639	440.0	1131	8746696.0
NM_005213	CSTA	0.0	0.0	297	8746696.0
NM_000600	IL6	4.11512418164	23.0	639	8746696.0
NM_000603	NOS3	0.0	0.0	3612	8746696.0
NM_005918	MDH2	165.141722594	1469.0	1017	8746696.0
NM_000602	SERPINE1	134.471194614	1422.0	1209	8746696.0
NM_017814	TMEM161A	10.6389378979	134.0	1440	8746696.0
NM_017815	HAUS4	17.4843624302	167.0	1092	8746696.0
NM_017816	LYAR	69.0987734011	689.0	1140	8746696.0
NM_017817	RAB20	4.37855303768	27.0	705	8746696.0
NM_017810	ZNF434	6.27318984212	80.0	1458	8746696.0
NM_017811	UBE2R2	89.1350720276	559.0	717	8746696.0
NM_017812	CHCHD3	51.9828701687	311.0	684	8746696.0
NM_017813	IMPAD1	56.9527222791	538.0	1080	8746696.0
NM_153229	TMEM92	0.476370353636	2.0	480	8746696.0
NM_006168	NKX6-1	0.207117545059	2.0	1104	8746696.0
NM_017819	RG9MTD1	47.7313661267	506.0	1212	8746696.0
NM_014382	ATP2C1	61.6381814096	1488.0	2760	8746696.0
NM_172016	TRIM39	3.89669000929	50.0	1467	8746696.0
NM_024108	TRAPPC6A	0.657062556739	3.0	522	8746696.0
NM_024109	C16orf68	7.71602350581	82.0	1215	8746696.0
NM_016497	MRPL51	217.727101166	737.0	387	8746696.0
NM_001029864	KIAA1755	0.0	0.0	3603	8746696.0
NM_181597	UPP1	24.507799544	200.0	933	8746696.0
NM_016366	CABP2	0.0	0.0	663	8746696.0
NM_016361	ACP6	3.99751345709	45.0	1287	8746696.0
NM_016360	TACO1	36.8307817039	288.0	894	8746696.0
NM_016491	MRPL37	127.721183494	1421.0	1272	8746696.0
NM_016362	GHRL	0.0	0.0	354	8746696.0
NM_015941	ATP6V1H	40.6292731366	516.0	1452	8746696.0
NM_015942	MTERFD1	22.3369830892	245.0	1254	8746696.0
NM_004563	PCK2	7.78839517333	131.0	1923	8746696.0
NM_181599	KRTAP13-1	0.0	0.0	519	8746696.0
NM_016368	ISYNA1	1.09079436969	16.0	1677	8746696.0
NM_016499	TMEM216	11.2596629041	26.0	264	8746696.0
NM_016498	MTP18	16.2022970578	71.0	501	8746696.0
NM_001142705	C11orf58	100.71830334	370.0	420	8746696.0
NM_002553	ORC5L	25.3481472577	290.0	1308	8746696.0
NM_001012515	FECH	19.8524575283	224.0	1290	8746696.0
NM_001698	AUH	4.48348568128	40.0	1020	8746696.0
NM_001130407	LOC729250	0.0	0.0	666	8746696.0
NM_001130406	LOC729246	0.0	0.0	666	8746696.0
NM_001130405	LOC729240	0.0	0.0	666	8746696.0
NM_001130404	LOC729233	0.0	0.0	666	8746696.0
NM_001642	APLP2	67.6396020451	1356.0	2292	8746696.0
NM_001101663	NBPF11	0.0	0.0	2373	8746696.0
NM_138424	KIF12	0.0741432457021	1.0	1542	8746696.0
NM_138426	GLCCI1	6.39796679336	92.0	1644	8746696.0
NM_053282	SH2D1B	0.0	0.0	399	8746696.0
NM_138420	AHNAK2	19.0745396259	2901.0	17388	8746696.0
NM_138423	CASC4	16.3077814426	187.0	1311	8746696.0
NM_001113203	NACA	31.7305274514	1731.0	6237	8746696.0
NM_014203	AP2A1	23.886709757	613.0	2934	8746696.0
NM_001010000	ARHGAP28	0.200225717815	3.0	1713	8746696.0
NM_138428	C1orf212	25.946980964	128.0	564	8746696.0
NM_172174	IL15	12.157672829	52.0	489	8746696.0
NM_198841	FAM120AOS	5.93145965617	40.0	771	8746696.0
NM_133334	WHSC1	40.7561302555	693.0	1944	8746696.0
NM_198843	SFTPB	0.0	0.0	1146	8746696.0
NM_017647	FTSJ3	60.8495715871	1354.0	2544	8746696.0
NM_198849	SIAH3	0.0	0.0	810	8746696.0
NM_181622	KRTAP13-3	0.0	0.0	519	8746696.0
NM_007332	TRPA1	0.170132269156	5.0	3360	8746696.0
NM_181620	KRTAP22-1	0.0	0.0	147	8746696.0
NM_007335	DLEC1	0.0	0.0	5268	8746696.0
NM_181624	KRTAP23-1	0.0	0.0	198	8746696.0
NM_006743	RBM3	332.615046919	1379.0	474	8746696.0
NM_017759	INO80D	2.52087035387	68.0	3084	8746696.0
NM_173499	SPATA8	0.0	0.0	318	8746696.0
NM_001024601	C1orf227	0.0	0.0	297	8746696.0
NM_001024607	C7orf66	0.0	0.0	348	8746696.0
NM_033502	TRERF1	5.20397921707	164.0	3603	8746696.0
NM_173491	LSM11	5.38390870591	51.0	1083	8746696.0
NM_173490	TMEM171	0.0	0.0	975	8746696.0
NM_173493	PASD1	0.0492372458539	1.0	2322	8746696.0
NM_152341	PAQR4	4.7289319777	34.0	822	8746696.0
NM_173495	PTCHD1	0.0	0.0	2667	8746696.0
NM_173494	CXorf41	0.0	0.0	645	8746696.0
NM_173496	MPP7	2.84005895409	43.0	1731	8746696.0
NM_199420	POLQ	8.00140401013	544.0	7773	8746696.0
NM_199421	SOCS4	16.3326978389	189.0	1323	8746696.0
NM_005216	DDOST	74.7182208942	896.0	1371	8746696.0
NM_002980	SCTR	0.0	0.0	1323	8746696.0
NM_014429	MORC1	0.0	0.0	2955	8746696.0
NM_030935	TSC22D4	13.7618102162	143.0	1188	8746696.0
