RefSeq_Accession	Gene_Name	Expression_Level_(rpkM)	Read_Count	Feature_Length	Total_Mapped_Reads
NM_012098	ANGPTL2	0.336278306972	3.0	1482	6019691.0
NM_012097	ARL5A	15.6892512331	51.0	540	6019691.0
NM_001127649	PEX26	12.3052950848	68.0	918	6019691.0
NM_024915	GRHL2	0.0	0.0	1878	6019691.0
NM_001553	IGFBP7	306.02355762	1564.0	849	6019691.0
NM_006876	B3GNT1	8.78527076965	66.0	1248	6019691.0
NM_006391	IPO7	111.067427627	2084.0	3117	6019691.0
NM_152676	FBXO15	0.127296156049	1.0	1305	6019691.0
NM_152677	ZSCAN4	0.0	0.0	1302	6019691.0
NM_152670	C2orf51	0.0	0.0	543	6019691.0
NM_032366	C16orf13	42.1381324366	156.0	615	6019691.0
NM_152672	OSTalpha	0.0	0.0	1023	6019691.0
NM_006390	IPO8	35.8489521544	672.0	3114	6019691.0
NM_014634	PPM1F	14.6040864742	120.0	1365	6019691.0
NM_032368	LZIC	48.9956906385	169.0	573	6019691.0
NM_152678	FAM116A	3.81888468148	42.0	1827	6019691.0
NM_152679	SLC10A4	0.632121322847	5.0	1314	6019691.0
NM_001081442	LILRB5	0.0	0.0	1776	6019691.0
NM_002815	PSMD11	152.114392431	1162.0	1269	6019691.0
NM_033132	ZIC5	1.16752046738	14.0	1992	6019691.0
NM_006395	ATG7	19.9786254004	254.0	2112	6019691.0
NM_153348	FBXW8	2.77331358338	30.0	1797	6019691.0
NM_017904	TTC22	0.0	0.0	1119	6019691.0
NM_001442	FABP4	0.416344570537	1.0	399	6019691.0
NM_006013	RPL10	48.4199053103	188.0	645	6019691.0
NM_002813	PSMD9	55.6210324702	225.0	672	6019691.0
NM_139284	LGI4	0.0	0.0	1614	6019691.0
NM_139285	GAS2L2	0.12570676023	2.0	2643	6019691.0
NM_001039717	C4orf29	4.4032200484	33.0	1245	6019691.0
NM_001039715	DIO1	0.0	0.0	606	6019691.0
NM_001003690	MAD2L1BP	19.2996729098	107.0	921	6019691.0
NM_001003694	BRPF1	19.2289132037	424.0	3663	6019691.0
NM_017905	TMCO3	33.7306650664	413.0	2034	6019691.0
NM_177977	HAP1	0.0	0.0	1860	6019691.0
NM_014117	C16orf72	49.1543037353	245.0	828	6019691.0
NM_018679	TCP11	0.0	0.0	1326	6019691.0
NM_014636	RALGPS1	0.992362506835	10.0	1674	6019691.0
NM_000018	ACADVL	75.548134076	895.0	1968	6019691.0
NM_015575	GIGYF2	21.2976261082	500.0	3900	6019691.0
NM_013376	SERTAD1	3.03738296396	13.0	711	6019691.0
NM_015576	ERC2	0.0	0.0	2868	6019691.0
NM_001048252	CTXN3	0.0	0.0	246	6019691.0
NM_018674	ACCN4	0.0	0.0	2001	6019691.0
NM_018676	THSD1	0.0649165625808	1.0	2559	6019691.0
NM_001142934	CHAT	0.0	0.0	1893	6019691.0
NM_001142935	MXD3	5.99407415211	21.0	582	6019691.0
NM_012388	PLDN	18.8847158671	59.0	519	6019691.0
NM_001142930	API5	27.2122811303	258.0	1575	6019691.0
NM_001040061	C3orf72	1.57312011027	5.0	528	6019691.0
NM_015076	CDC2L6	5.50435664825	50.0	1509	6019691.0
NM_001040065	FAM75A2	0.0	0.0	4044	6019691.0
NM_002444	MSN	189.114076536	1974.0	1734	6019691.0
NM_002447	MST1R	1.97622512068	50.0	4203	6019691.0
NM_002446	MAP3K10	1.50755971195	26.0	2865	6019691.0
NM_002441	MSH5	3.71369384594	56.0	2505	6019691.0
NM_002440	MSH4	0.0590969347721	1.0	2811	6019691.0
NM_002443	MSMB	0.0	0.0	345	6019691.0
NM_002442	MSI1	0.0	0.0	1089	6019691.0
NM_031942	CDCA7	14.2424923154	116.0	1353	6019691.0
NM_031940	TM2D2	23.5016827636	73.0	516	6019691.0
NM_031941	USHBP1	0.0	0.0	2112	6019691.0
NM_031946	AGAP3	17.5471888791	289.0	2736	6019691.0
NM_031947	SLC25A2	0.36671409193	2.0	906	6019691.0
NM_031944	MIXL1	0.0	0.0	699	6019691.0
NM_000350	ABCA4	0.0243508477931	1.0	6822	6019691.0
NM_006016	CD164	110.747655763	396.0	594	6019691.0
NM_005791	MPHOSPH10	30.5286793012	376.0	2046	6019691.0
NM_152374	C1orf216	19.982729192	83.0	690	6019691.0
NM_005793	NME6	31.8044549883	112.0	585	6019691.0
NM_005795	CALCRL	0.0	0.0	1386	6019691.0
NM_005796	NUTF2	35.0412504562	81.0	384	6019691.0
NM_005797	MPZL2	0.0	0.0	648	6019691.0
NM_017926	C14orf118	11.3499150316	99.0	1449	6019691.0
NM_020153	C11orf60	8.86603423944	57.0	1068	6019691.0
NM_170725	PGBD2	2.70799495542	29.0	1779	6019691.0
NM_170720	KCNJ14	0.253427129892	2.0	1311	6019691.0
NM_170721	MSI2	25.2698024062	115.0	756	6019691.0
NM_183241	C9orf142	47.8105733415	177.0	615	6019691.0
NM_020151	STARD7	71.4934327633	479.0	1113	6019691.0
NM_033540	MFN1	28.6570753456	384.0	2226	6019691.0
NM_001101330	LOC728819	0.876168162681	5.0	948	6019691.0
NM_033542	SYS1	24.6889678452	70.0	471	6019691.0
NM_138317	KCNK10	0.0	0.0	1632	6019691.0
NM_033017	TRIM4	4.64211730742	42.0	1503	6019691.0
NM_033014	OGN	0.0	0.0	897	6019691.0
NM_033547	INTS4	12.5797389067	219.0	2892	6019691.0
NM_001101339	LOC196415	0.0	0.0	438	6019691.0
NM_001101338	LOC169834	0.291441199376	2.0	1140	6019691.0
NM_033018	PCTK1	66.162366912	601.0	1509	6019691.0
NM_001233	CAV2	99.1972867569	292.0	489	6019691.0
NM_001232	CASQ2	0.0	0.0	1200	6019691.0
NM_001231	CASQ1	0.0	0.0	1191	6019691.0
NM_001237	CCNA2	102.435187374	801.0	1299	6019691.0
NM_001236	CBR3	6.17477936807	31.0	834	6019691.0
NM_001235	SERPINH1	220.041583347	1665.0	1257	6019691.0
NM_001239	CCNH	56.2283622623	329.0	972	6019691.0
NM_020154	C15orf24	83.4025555745	366.0	729	6019691.0
NM_001163438	LOC644538	3.9552734201	6.0	252	6019691.0
NM_022106	C20orf177	12.9782409097	90.0	1152	6019691.0
NM_022107	GPSM3	0.687873638279	2.0	483	6019691.0
NM_007178	STRAP	158.864514748	1007.0	1053	6019691.0
NM_022103	ZNF667	0.0	0.0	1833	6019691.0
NM_022100	MRPS14	61.3833905972	143.0	387	6019691.0
NM_001163435	TBCKL	2.97309142987	48.0	2682	6019691.0
NM_021103	TMSB10	927.819249391	754.0	135	6019691.0
NM_021102	SPINT2	1.31321330944	6.0	759	6019691.0
NM_021101	CLDN1	2.08957841062	8.0	636	6019691.0
NM_021100	NFS1	22.971675322	190.0	1374	6019691.0
NM_021107	MRPS12	48.6014892197	122.0	417	6019691.0
NM_001143685	CES7	0.0	0.0	1728	6019691.0
NM_007231	SLC6A14	0.0	0.0	1929	6019691.0
NM_000076	CDKN1C	10.131489013	58.0	951	6019691.0
NM_021109	TMSB4X	0.0	0.0	135	6019691.0
NM_080655	C9orf30	69.6185444741	347.0	828	6019691.0
NM_019098	CNGB3	0.0	0.0	2430	6019691.0
NM_019099	C1orf183	0.743272857469	4.0	894	6019691.0
NM_019093	UGT1A3	0.0	0.0	1605	6019691.0
NM_019090	KIAA1383	0.0	0.0	3144	6019691.0
NM_019091	PLEKHA3	3.31139170055	18.0	903	6019691.0
NM_019096	GTPBP2	22.4066567215	244.0	1809	6019691.0
NM_001012989	UBE2NL	6.83183590745	19.0	462	6019691.0
NM_019095	CRLS1	16.6854911828	91.0	906	6019691.0
NM_001142763	PCDH15	0.0	0.0	5889	6019691.0
NM_001143688	DIS3L	4.30393733296	82.0	3165	6019691.0
NM_001141917	C9orf144B	0.0	0.0	4008	6019691.0
NM_001141919	XG	0.0	0.0	588	6019691.0
NM_000354	SERPINA7	0.0	0.0	1248	6019691.0
NM_001142761	C15orf23	52.6726655457	273.0	861	6019691.0
NM_001040431	CCDC56	34.155819067	66.0	321	6019691.0
NM_182488	USP12	4.62692362351	31.0	1113	6019691.0
NM_182489	STRA8	0.0	0.0	993	6019691.0
NM_013937	OR11A1	0.0	0.0	948	6019691.0
NM_013936	OR12D2	0.0	0.0	924	6019691.0
NM_013939	OR10H2	0.0	0.0	948	6019691.0
NM_013938	OR10H3	0.0	0.0	951	6019691.0
NM_182487	OLFML2A	4.74875093623	56.0	1959	6019691.0
NM_182485	CPEB2	9.00997877393	96.0	1770	6019691.0
NM_017634	KCTD9	1.70381008866	12.0	1170	6019691.0
NM_017635	SUV420H1	19.4995872449	312.0	2658	6019691.0
NM_017636	TRPM4	0.364601335845	8.0	3645	6019691.0
NM_017637	BNC2	3.92650779523	78.0	3300	6019691.0
NM_001142797	CXCR3	0.0	0.0	1248	6019691.0
NM_017632	CDKN2AIP	26.114335352	274.0	1743	6019691.0
NM_001142795	DENND1B	4.61448565679	63.0	2268	6019691.0
NM_001142798	C17orf49	24.6743481751	86.0	579	6019691.0
NM_017638	MED18	10.5978617955	40.0	627	6019691.0
NM_017639	DCHS2	0.189831429144	10.0	8751	6019691.0
NM_004461	FARSA	85.0733465683	782.0	1527	6019691.0
NM_001002901	FCRLB	0.129681095741	1.0	1281	6019691.0
NM_004463	FGD1	3.22342449206	56.0	2886	6019691.0
NM_004462	FDFT1	153.933942579	1162.0	1254	6019691.0
NM_012224	NEK1	11.6113507233	264.0	3777	6019691.0
NM_019897	OR2S2	0.173043212129	1.0	960	6019691.0
NM_001042784	CCDC158	0.0	0.0	3342	6019691.0
NM_001002907	OR8K1	0.0	0.0	960	6019691.0
NM_001497	B4GALT1	156.545558522	1128.0	1197	6019691.0
NM_001496	GFRA3	0.138089346338	1.0	1203	6019691.0
NM_001495	GFRA2	0.0	0.0	1395	6019691.0
NM_001494	GDI2	117.700423389	948.0	1338	6019691.0
NM_001493	GDI1	68.5992733799	555.0	1344	6019691.0
NM_001492	GDF1	0.0	0.0	1119	6019691.0
NM_001491	GCNT2	4.97121646816	36.0	1203	6019691.0
NM_007232	HRH3	0.0	0.0	1338	6019691.0
NM_001004719	OR4M2	0.0	0.0	942	6019691.0
NM_022742	CCDC136	0.431484373102	9.0	3465	6019691.0
NM_144579	SFXN5	5.84591731299	36.0	1023	6019691.0
NM_022743	SMYD3	19.9046462385	133.0	1110	6019691.0
NM_001013717	C5orf56	0.436014392767	1.0	381	6019691.0
NM_030938	TMEM49	85.5777339986	629.0	1221	6019691.0
NM_000015	NAT2	0.0	0.0	873	6019691.0
NM_133475	ANKRD24	0.0	0.0	3441	6019691.0
NM_000541	SAG	0.0	0.0	1218	6019691.0
NM_000546	TP53	19.957064871	142.0	1182	6019691.0
NM_000547	TPO	0.0	0.0	2802	6019691.0
NM_006919	SERPINB3	0.0	0.0	1173	6019691.0
NM_000545	HNF1A	0.0	0.0	1896	6019691.0
NM_006917	RXRG	0.0	0.0	1392	6019691.0
NM_030931	DEFB126	0.0	0.0	336	6019691.0
NM_006915	RP2	7.88800966972	50.0	1053	6019691.0
NM_000549	TSHB	0.0	0.0	417	6019691.0
NM_030934	C1orf25	13.1267657376	174.0	2202	6019691.0
NM_006912	RIT1	21.8978319349	87.0	660	6019691.0
NM_006911	RLN1	0.0	0.0	558	6019691.0
NM_030937	CCNL2	46.5522775663	438.0	1563	6019691.0
NM_017946	FKBP14	28.731703146	110.0	636	6019691.0
NM_017947	MOCOS	12.7067051606	204.0	2667	6019691.0
NM_003897	IER3	46.5563393653	132.0	471	6019691.0
NM_017945	SLC35A5	11.4656396554	88.0	1275	6019691.0
NM_203303	ZCCHC13	0.0	0.0	501	6019691.0
NM_003890	FCGBP	0.0	0.0	16218	6019691.0
NM_003893	LDB1	29.4541637667	200.0	1128	6019691.0
NM_017941	C17orf80	9.44078376995	104.0	1830	6019691.0
NM_153246	C6orf223	7.5199025518	33.0	729	6019691.0
NM_153244	C10orf111	0.0	0.0	468	6019691.0
NM_014614	PSME4	39.9388237973	1330.0	5532	6019691.0
NM_003898	SYNJ2	36.1760879546	978.0	4491	6019691.0
NM_017948	NOL8	25.2216407816	532.0	3504	6019691.0
NM_017949	CUEDC1	29.6185590994	207.0	1161	6019691.0
NM_004205	USP2	0.456879767999	5.0	1818	6019691.0
NM_004204	PIGQ	6.66008239124	70.0	1746	6019691.0
NM_004206	SEC22C	23.6055760291	107.0	753	6019691.0
NM_004200	SYT7	1.78183109519	13.0	1212	6019691.0
NM_019841	TRPV5	0.0	0.0	2190	6019691.0
NM_004209	SYNGR3	1.20377886699	5.0	690	6019691.0
NM_004208	AIFM1	44.1908398402	490.0	1842	6019691.0
NM_003614	GALR3	0.0	0.0	1107	6019691.0
NM_198552	FAM89A	0.0	0.0	555	6019691.0
NM_004302	ACVR1B	7.44154208683	68.0	1518	6019691.0
NM_012281	KCND2	0.0	0.0	1893	6019691.0
NM_198557	RBM43	1.85610596251	12.0	1074	6019691.0
NM_001009565	CDKL4	0.0	0.0	948	6019691.0
NM_001014291	SPRR2G	0.0	0.0	222	6019691.0
NM_022817	PER2	1.85167258839	42.0	3768	6019691.0
NM_022818	MAP1LC3B	9.22897131357	21.0	378	6019691.0
NM_022819	PLA2G2F	0.0	0.0	636	6019691.0
NM_198559	C2orf62	0.0	0.0	1164	6019691.0
NM_054027	ANKH	73.5696901873	655.0	1479	6019691.0
NM_019114	EPB41L4B	1.90520384498	31.0	2703	6019691.0
NM_001161376	C6orf136	4.2338138018	38.0	1491	6019691.0
NM_152625	ZNF366	0.0	0.0	2235	6019691.0
NM_007237	SP140	0.446563128076	7.0	2604	6019691.0
NM_001031734	FDX1L	14.1444016871	47.0	552	6019691.0
NM_015159	FAM168A	6.33514132542	27.0	708	6019691.0
NM_000331	SAA1	0.0	0.0	369	6019691.0
NM_005984	SLC25A1	53.9539861409	304.0	936	6019691.0
NM_019113	FGF21	0.0	0.0	630	6019691.0
NM_025176	NINL	3.08299692471	77.0	4149	6019691.0
NM_015409	EP400	10.2662332191	579.0	9369	6019691.0
NM_020414	DDX24	70.376271947	1093.0	2580	6019691.0
NM_020415	RETN	0.0	0.0	327	6019691.0
NM_020412	CHMP1B	0.0	0.0	600	6019691.0
NM_020410	ATP13A1	18.7030273425	407.0	3615	6019691.0
NM_020418	PCBP4	13.2897186915	102.0	1275	6019691.0
NM_025179	PLXNA2	0.788967468495	27.0	5685	6019691.0
NM_016545	IER5	9.45406817488	56.0	984	6019691.0
NM_016544	DNAJC27	1.21256557405	6.0	822	6019691.0
NM_016547	SDF4	97.4198576481	614.0	1047	6019691.0
NM_016546	C1RL	8.62379286678	76.0	1464	6019691.0
NM_016541	GNG13	0.0	0.0	204	6019691.0
NM_144980	C6orf118	0.0	0.0	1410	6019691.0
NM_016542	MST4	29.2140099135	220.0	1251	6019691.0
NM_024885	TAF7L	0.597989501959	5.0	1389	6019691.0
NM_024884	L2HGDH	5.96700731481	50.0	1392	6019691.0
NM_024887	DHDDS	22.9760061956	139.0	1005	6019691.0
NM_024886	C10orf95	0.21462723985	1.0	774	6019691.0
NM_024881	SLC35E1	20.2094262341	150.0	1233	6019691.0
NM_016548	GOLM1	50.4149776234	366.0	1206	6019691.0
NM_145058	RILPL2	8.09711634115	31.0	636	6019691.0
NM_175852	TXLNA	49.19868437	486.0	1641	6019691.0
NM_015894	STMN3	5.20085676234	17.0	543	6019691.0
NM_015895	GMNN	35.8611456756	136.0	630	6019691.0
NM_175857	KRTAP8-1	0.0	0.0	192	6019691.0
NM_175856	CHSY3	8.34056524148	133.0	2649	6019691.0
NM_175854	PAN3	7.64609541967	95.0	2064	6019691.0
NM_145051	RNF183	0.0	0.0	579	6019691.0
NM_145052	UPRT	3.92975552707	22.0	930	6019691.0
NM_001012991	C16orf88	22.3184273596	185.0	1377	6019691.0
NM_145054	WDR16	0.0	0.0	1863	6019691.0
NM_145055	C18orf25	5.34549328558	39.0	1212	6019691.0
NM_015898	ZBTB7A	18.2686303951	193.0	1755	6019691.0
NM_145057	CDC42EP5	0.0	0.0	447	6019691.0
NM_002148	HOXD10	0.0	0.0	1023	6019691.0
NM_032389	ARFGAP2	44.8718950074	423.0	1566	6019691.0
NM_018972	GDAP1	10.9513698596	71.0	1077	6019691.0
NM_152545	RASGEF1B	0.233644843382	2.0	1422	6019691.0
NM_080389	DEFB104A	0.0	0.0	219	6019691.0
NM_002140	HNRNPK	75.3798560192	633.0	1395	6019691.0
NM_002141	HOXA4	0.0	0.0	963	6019691.0
NM_002143	HPCA	0.0	0.0	582	6019691.0
NM_002144	HOXB1	0.0	0.0	906	6019691.0
NM_002145	HOXB2	2.32663142359	15.0	1071	6019691.0
NM_002146	HOXB3	0.640900785665	5.0	1296	6019691.0
NM_002147	HOXB5	1.02544125706	5.0	810	6019691.0
NM_001010971	SAMD13	0.946561160366	2.0	351	6019691.0
NM_007238	PXMP4	4.4195073896	17.0	639	6019691.0
NM_001010977	C13orf39	0.0	0.0	795	6019691.0
NM_013328	PYCR2	42.6085217655	247.0	963	6019691.0
NM_013326	C18orf8	7.32146356487	87.0	1974	6019691.0
NM_005004	NDUFB8	126.145725548	426.0	561	6019691.0
NM_001010978	LDLRAD1	0.0	0.0	618	6019691.0
NM_001010979	C1orf189	0.0	0.0	306	6019691.0
NM_013322	SNX10	0.274127860799	1.0	606	6019691.0
NM_013320	HCFC2	8.23973731401	118.0	2379	6019691.0
NM_005005	NDUFB9	192.577868076	626.0	540	6019691.0
NM_001089584	C5orf49	0.0	0.0	444	6019691.0
NM_024087	ASB9	2.73710936296	13.0	789	6019691.0
NM_024086	METT10D	20.9496009569	213.0	1689	6019691.0
NM_024081	PRRG4	0.975750271038	4.0	681	6019691.0
NM_024080	TRPM8	0.0	0.0	3315	6019691.0
NM_001136223	RCOR3	15.1928192021	152.0	1662	6019691.0
NM_005456	MAPK8IP1	3.26643366716	42.0	2136	6019691.0
NM_005007	NFKBIL1	10.2919941874	71.0	1146	6019691.0
NM_024089	KDELC1	10.6784518976	97.0	1509	6019691.0
NM_001006109	C3orf37	26.5170443376	170.0	1065	6019691.0
NM_133491	SAT2	22.6676488403	70.0	513	6019691.0
NM_001012661	SLC3A2	517.854030837	6191.0	1986	6019691.0
NM_003099	SNX1	59.2912879801	560.0	1569	6019691.0
NM_001012665	DYNC2LI1	3.96708020643	24.0	1005	6019691.0
NM_005009	NME4	46.2430371137	157.0	564	6019691.0
NM_003095	SNRPF	141.298733215	222.0	261	6019691.0
NM_005453	ZBTB22	4.53454968478	52.0	1905	6019691.0
NM_001160354	LY6K	127.222513645	278.0	363	6019691.0
NM_145637	APOL2	23.2635608259	142.0	1014	6019691.0
NM_003091	SNRPB	150.129904041	629.0	696	6019691.0
NM_003090	SNRPA1	16.006497122	74.0	768	6019691.0
NM_003093	SNRPC	87.9059517618	254.0	480	6019691.0
NM_003092	SNRPB2	31.3621680036	128.0	678	6019691.0
NM_017919	STX17	14.2546487616	78.0	909	6019691.0
NM_002858	ABCD3	39.3489776915	469.0	1980	6019691.0
NM_032382	COG8	9.21391589544	102.0	1839	6019691.0
NM_001104587	SLFN11	1.28919111476	21.0	2706	6019691.0
NM_017918	CCDC109B	4.27216476236	26.0	1011	6019691.0
NM_002852	PTX3	0.579830658444	4.0	1146	6019691.0
NM_002853	RAD1	45.5904660649	233.0	849	6019691.0
NM_002850	PTPRS	23.0700606669	812.0	5847	6019691.0
NM_002851	PTPRZ1	0.430366537938	18.0	6948	6019691.0
NM_002857	PEX19	28.6098110721	155.0	900	6019691.0
NM_152620	TRIM60	0.0	0.0	1416	6019691.0
NM_002855	PVRL1	2.99317988548	28.0	1554	6019691.0
NM_024558	C14orf138	6.74116165513	28.0	690	6019691.0
NM_152694	ZCCHC5	0.232663142359	2.0	1428	6019691.0
NM_024552	LASS4	0.0	0.0	1185	6019691.0
NM_024551	ADIPOR2	41.637684531	291.0	1161	6019691.0
NM_213613	SLC26A1	0.0	0.0	2106	6019691.0
NM_024557	RIC3	0.0	0.0	1107	6019691.0
NM_024556	FAM118B	9.91065669469	63.0	1056	6019691.0
NM_000334	SCN4A	0.0	0.0	5511	6019691.0
NM_024554	PGBD5	0.0997726628494	1.0	1665	6019691.0
NM_032226	ZCCHC7	18.7293829599	184.0	1632	6019691.0
NM_177424	STX12	26.5874336037	133.0	831	6019691.0
NM_198488	FAM83H	39.0901683265	833.0	3540	6019691.0
NM_080474	SERPINB12	0.0	0.0	1218	6019691.0
NM_003240	LEFTY2	0.0	0.0	1101	6019691.0
NM_018171	APPL2	8.49342923895	102.0	1995	6019691.0
NM_005459	GUCA1C	0.0	0.0	630	6019691.0
NM_017910	TRMT61B	14.9439828383	129.0	1434	6019691.0
NM_001085377	MCC	6.51456798605	120.0	3060	6019691.0
NM_001085375	C1orf226	0.405669068728	2.0	819	6019691.0
NM_001085372	C11orf83	41.2358292734	70.0	282	6019691.0
NM_017913	CDC37L1	27.6869139407	169.0	1014	6019691.0
NM_001144967	NEDD4L	20.9353918937	369.0	2928	6019691.0
NM_203403	C9orf150	14.0248123018	58.0	687	6019691.0
NM_001144960	C3orf16	0.0	0.0	1635	6019691.0
NM_019073	SPATA6	1.01915020641	9.0	1467	6019691.0
NM_203405	KRTAP26-1	0.0	0.0	633	6019691.0
NM_018073	TRIM68	1.36725500942	12.0	1458	6019691.0
NM_005499	UBA2	56.5832406589	655.0	1923	6019691.0
NM_005498	AP1M2	13.7128583197	105.0	1272	6019691.0
NM_014565	OR1A1	0.0	0.0	930	6019691.0
NM_147189	FAM110B	4.328412422	29.0	1113	6019691.0
NM_014567	BCAR1	23.7770512373	374.0	2613	6019691.0
NM_014566	OR1D5	0.0	0.0	939	6019691.0
NM_014569	ZKSCAN5	4.28487953844	65.0	2520	6019691.0
NM_005492	CST8	0.0	0.0	429	6019691.0
NM_005491	MAMLD1	1.50045211034	21.0	2325	6019691.0
NM_017916	PIH1D1	63.7465028875	335.0	873	6019691.0
NM_005497	GJC1	15.7613162484	113.0	1191	6019691.0
NM_005496	SMC4	132.055195429	3074.0	3867	6019691.0
NM_005495	SLC17A4	0.0	0.0	1494	6019691.0
NM_080861	SPSB3	12.1324679066	78.0	1068	6019691.0
NM_080860	RSPH1	0.0	0.0	930	6019691.0
NM_080863	ASB16	0.0	0.0	1362	6019691.0
NM_178466	C20orf71	0.0	0.0	765	6019691.0
NM_080865	GPR62	0.0	0.0	1107	6019691.0
NM_178460	SIRPD	0.0	0.0	594	6019691.0
NM_178463	C20orf166	0.0	0.0	354	6019691.0
NM_153210	USP43	1.62574405702	33.0	3372	6019691.0
NM_080869	WFDC12	0.0	0.0	336	6019691.0
NM_176823	S100A7A	0.0	0.0	306	6019691.0
NM_003633	ENC1	9.10383271949	97.0	1770	6019691.0
NM_003632	CNTNAP1	8.35605056117	209.0	4155	6019691.0
NM_178469	LCN8	0.0	0.0	459	6019691.0
NM_003634	NIPSNAP1	37.6930617859	194.0	855	6019691.0
NM_003637	ITGA10	0.189636396854	4.0	3504	6019691.0
NM_003636	KCNAB2	17.4547935713	116.0	1104	6019691.0
NM_018114	DALRD3	17.9193819669	122.0	1131	6019691.0
NM_018115	SDAD1	17.5457768578	218.0	2064	6019691.0
NM_018116	MSTO1	3.97605419114	41.0	1713	6019691.0
NM_001145303	TMC4	0.0	0.0	2139	6019691.0
NM_018110	DOK4	11.1763689302	66.0	981	6019691.0
NM_018111	C19orf73	0.0	0.0	390	6019691.0
NM_018112	TMEM38B	24.2734587973	128.0	876	6019691.0
NM_018113	LMBR1L	6.10242184816	54.0	1470	6019691.0
NM_001145309	LRTOMT	0.189636396854	1.0	876	6019691.0
NM_207103	C17orf87	0.0	0.0	438	6019691.0
NM_207102	FBXW12	0.0	0.0	1395	6019691.0
NM_018119	POLR3E	30.4595104002	390.0	2127	6019691.0
NM_153214	FBLN7	0.377548826464	3.0	1320	6019691.0
NM_018405	C17orf79	53.8772379387	180.0	555	6019691.0
NM_173794	FUNDC1	25.5571513299	72.0	468	6019691.0
NM_001115131	C6	0.0	0.0	2805	6019691.0
NM_018402	IL26	0.0	0.0	516	6019691.0
NM_001008271	SCXA	0.0	0.0	606	6019691.0
NM_000916	OXTR	0.85190504433	6.0	1170	6019691.0
NM_001039905	C15orf56	0.0	0.0	486	6019691.0
NM_014305	TGDS	13.7251368253	87.0	1053	6019691.0
NM_001007027	ALG8	35.2594032236	298.0	1404	6019691.0
NM_014306	C22orf28	61.9398944286	566.0	1518	6019691.0
NM_014301	ISCU	46.4675478725	120.0	429	6019691.0
NM_014300	SEC11A	95.0584045298	309.0	540	6019691.0
NM_005679	TAF1C	8.91073092345	140.0	2610	6019691.0
NM_014302	SEC61G	335.453044267	418.0	207	6019691.0
NM_000255	MUT	13.5669564982	184.0	2253	6019691.0
NM_005675	DGCR6	1.00224122862	4.0	663	6019691.0
NM_001007544	C1orf186	0.0	0.0	519	6019691.0
NM_001441	FAAH	0.0	0.0	1740	6019691.0
NM_005670	EPM2A	1.00073182918	6.0	996	6019691.0
NM_001013398	IGFBP3	20.0683671517	108.0	894	6019691.0
NM_001004714	OR4K13	0.0	0.0	915	6019691.0
NM_006270	RRAS	29.8361264384	118.0	657	6019691.0
NM_001159377	MTHFSD	6.92172848518	48.0	1152	6019691.0
NM_017966	VPS37C	8.7104897791	56.0	1068	6019691.0
NM_005857	ZMPSTE24	62.9353800081	541.0	1428	6019691.0
NM_001781	CD69	0.0	0.0	600	6019691.0
NM_001836	CMA1	0.0	0.0	744	6019691.0
NM_015698	GPKOW	21.824485622	188.0	1431	6019691.0
NM_006505	PVR	42.5239204544	321.0	1254	6019691.0
NM_001079537	TRAPPC6B	13.582259669	39.0	477	6019691.0
NM_152539	C3orf30	0.0	0.0	1611	6019691.0
NM_001079530	CFC1B	0.0	0.0	672	6019691.0
NM_024333	FSD1	16.1553421384	145.0	1491	6019691.0
NM_152536	FGD5	0.0	0.0	4389	6019691.0
NM_001832	CLPS	0.0	0.0	339	6019691.0
NM_152533	C3orf22	0.0	0.0	426	6019691.0
NM_152531	C3orf21	9.83798972513	70.0	1182	6019691.0
NM_001079538	XAGE2B	0.0	0.0	336	6019691.0
NM_000495	COL4A5	13.5642887989	413.0	5058	6019691.0
NM_001011720	XKR9	0.0	0.0	1122	6019691.0
NM_145754	KIFC2	3.7619883066	57.0	2517	6019691.0
NM_001100114	PRAMEF21	0.0	0.0	1428	6019691.0
NM_001077594	C14orf73	0.153177947113	2.0	2169	6019691.0
NM_001034194	EXOSC9	48.588413524	401.0	1371	6019691.0
NM_080742	B3GAT2	0.0	0.0	972	6019691.0
NM_016048	ISOC1	19.8160521181	107.0	897	6019691.0
NM_016049	FAM158A	9.53807561594	36.0	627	6019691.0
NM_022648	TNS1	0.350871029203	11.0	5208	6019691.0
NM_016040	TMED5	78.727137901	327.0	690	6019691.0
NM_022644	CSH2	0.0	0.0	504	6019691.0
NM_003045	SLC7A1	36.9158852543	420.0	1890	6019691.0
NM_016044	FAHD2A	2.28526908717	13.0	945	6019691.0
NM_022640	CSH1	0.0	0.0	771	6019691.0
NM_016046	EXOSC1	34.1848631309	121.0	588	6019691.0
NM_194286	KIAA1853	0.0	0.0	1836	6019691.0
NM_030916	PVRL4	0.0	0.0	1533	6019691.0
NM_145658	SPESP1	0.0	0.0	1053	6019691.0
NM_024331	TTPAL	15.9825334118	99.0	1029	6019691.0
NM_001111322	DDX54	44.5875329827	711.0	2649	6019691.0
NM_001159704	FHL1	12.414772799	63.0	843	6019691.0
NM_001128626	SPIRE1	15.800193953	216.0	2271	6019691.0
NM_133493	CD109	30.2143500681	789.0	4338	6019691.0
NM_003611	OFD1	8.09015451772	148.0	3039	6019691.0
NM_001474	GAGE4	0.0	0.0	354	6019691.0
NM_144499	GNAT1	0.0	0.0	1053	6019691.0
NM_003933	BAIAP3	0.0932219324603	2.0	3564	6019691.0
